user_id,map_id,score,match_id
31185655,5234451,974605,118854614
16018038,4569660,979203,118854614
31185655,4569660,998151,118854614
16018038,5234463,640767,118854614
31185655,5234463,986665,118854614
11649450,5234455,867922,118854614
31185655,5234455,957984,118854614
11649450,4629324,831957,118854614
31185655,4629324,991307,118854614
11649450,3160307,941441,118854614
31185655,3160307,992077,118854614
11649450,5234566,908690,118854614
31185655,5234566,959247,118854614
31185655,5234450,972788,118864447
13975661,5234450,955241,118864447
31185655,5234470,944439,118864447
13975661,5234470,942878,118864447
31185655,5234455,952463,118864447
13975661,5234455,930647,118864447
31185655,5234458,963898,118864447
34430543,5234458,841645,118864447
31185655,4629324,985917,118864447
13975661,4629324,958728,118864447
31185655,5234361,972728,118864447
13975661,5234361,887441,118864447
31185655,5234451,985816,118864447
13975661,5234451,913273,118864447
