user_id,map_id,score,match_id
27762510,4723431,966855,115023302
15772814,4723431,990790,115023302
27762510,3773378,992783,115023302
15772814,3773378,988261,115023302
27762510,4723580,954993,115023302
15772814,4723580,957957,115023302
27762510,4723590,962578,115023302
15772814,4723590,974660,115023302
27762510,3530855,973885,115023302
15772814,3530855,961342,115023302
27762510,4723689,995352,115023302
15772814,4723689,976176,115023302
15772814,4536751,984115,115023302
27762510,4240299,979569,115023302
27762510,4248252,987545,115023302
15772814,4248252,990219,115023302
16055641,4723555,993655,115023702
15179858,4723555,981340,115023702
16055641,3773378,994333,115023702
15179858,3773378,979644,115023702
16055641,4240299,974829,115023702
21891521,4240299,954002,115023702
16055641,4723431,990944,115023702
15179858,4723431,986418,115023702
16055641,4248252,984393,115023702
15179858,4248252,981876,115023702
16055641,3530855,987508,115023702
21891521,3530855,945746,115023702
15772814,4723431,990128,115037106
16055641,4723431,990744,115037106
15772814,4240299,996204,115037106
16055641,4240299,978803,115037106
15772814,3530855,963640,115037106
16055641,3530855,973359,115037106
15772814,4536751,992117,115037106
16055641,4536751,990482,115037106
15772814,4248252,980666,115037106
16055641,4248252,988281,115037106
15772814,3773378,980215,115037106
16055641,3773378,990820,115037106
15772814,4723488,974570,115037106
16055641,4723488,969157,115037106
8126553,4723580,568348,115037106
20670028,4723580,802938,115037106
15772814,4723590,979372,115037106
16055641,4723590,960922,115037106
15772814,4723555,978750,115037106
16055641,4723555,993224,115037106
15665805,4723555,998001,115037104
2071008,4723555,995107,115037104
15665805,4723580,996178,115037104
2071008,4723580,988519,115037104
15665805,4536751,991345,115037104
2071008,4536751,993133,115037104
15665805,4240299,997810,115037104
2071008,4240299,995737,115037104
15665805,3773378,998643,115037104
2071008,3773378,994263,115037104
15665805,2196171,991168,115037104
2071008,2196171,984632,115037104
15665805,4723689,997643,115037104
2071008,4723689,982767,115037104
14892447,4723431,993000,115037104
3760209,4723431,986317,115037104
