Player ID,Player Name,pScore,Maps Played
7672567,cirinoes,43.27381272882182,5/5
20670028,ReJust,4.329945641197369,5/5
4084853,xxxxxx2800,1.741625797575954,4/4
29929002,[MY] VASD,1.6452008487156178,5/5
25604245,ERA Nanachi,1.564746846083096,7/7
3760209,Tosai_,1.4472768368036386,4/4
17220267,LloydTTG,1.360577686485159,7/7
14901072,[RGK]Cheoky29,1.3131329680511044,5/5
21873512,YtAlbin0,1.3029050570207157,5/5
8126553,Evirir,0.942982890500407,4/4
23948744,BlindedMF,0.8836154007640853,4/4
2007579,Kzon,0.8751167859498796,7/7
766445,Aleppie,0.815250190044042,5/5
9048451,XxTheJKxX,0.7314128255682958,3/3
18484917,RhythmBoii,0.6530175830591148,2/3
27678259,Furina on osu,0.6406468662739032,4/4
23694687,TengShiXun,0.47285051921398874,7/7
7797432,xiaodomo11111,0.14637892512625555,5/5
26468007,ClassicNickey,0.0874503028858814,4/4
9124278,Axorite,0.001785924854112258,4/5
