user_id,map_id,score,match_id
26140861,3084904,972777,111862709
12452131,3084904,960672,111862709
18278945,3084904,977161,111862709
18309106,3084904,955139,111862709
21446926,3084904,927508,111862709
12689667,3084904,984504,111862709
26140861,4417487,992665,111862709
12452131,4417487,972589,111862709
18278945,4417487,980224,111862709
18309106,4417487,988792,111862709
8677684,4417487,966982,111862709
12689667,4417487,916511,111862709
26140861,3858625,945110,111862709
12452131,3858625,854487,111862709
18278945,3858625,905151,111862709
18309106,3858625,947497,111862709
21446926,3858625,913648,111862709
12689667,3858625,941988,111862709
26140861,3904889,970279,111862709
12452131,3904889,955137,111862709
18278945,3904889,983948,111862709
18309106,3904889,970865,111862709
8677684,3904889,952707,111862709
12689667,3904889,976604,111862709
26140861,4417216,975773,111862709
12452131,4417216,964364,111862709
18278945,4417216,967286,111862709
18309106,4417216,980311,111862709
21446926,4417216,958513,111862709
12689667,4417216,978327,111862709
26140861,4134694,991050,111862709
12452131,4134694,978861,111862709
18278945,4134694,960209,111862709
18309106,4134694,969169,111862709
8677684,4134694,964657,111862709
12689667,4134694,984849,111862709
26140861,1710708,971692,111862709
12452131,1710708,952716,111862709
18278945,1710708,963001,111862709
18309106,1710708,972736,111862709
21446926,1710708,951634,111862709
12689667,1710708,988506,111862709
26140861,4194436,969476,111862709
12452131,4194436,966980,111862709
18278945,4194436,978029,111862709
18309106,4194436,980581,111862709
21446926,4194436,967149,111862709
12689667,4194436,975878,111862709
26140861,4416989,976773,111862709
12452131,4416989,912223,111862709
18278945,4416989,982080,111862709
18309106,4416989,972134,111862709
21446926,4416989,942054,111862709
12689667,4416989,971998,111862709
26140861,4417278,984461,111862709
12452131,4417278,961374,111862709
18278945,4417278,978754,111862709
18309106,4417278,980106,111862709
21446926,4417278,966009,111862709
12689667,4417278,973663,111862709
26140861,3598252,952837,111862709
12452131,3598252,939247,111862709
18278945,3598252,957788,111862709
18309106,3598252,966601,111862709
21446926,3598252,949831,111862709
12689667,3598252,974165,111862709
26140861,4417280,988956,111862709
12452131,4417280,971328,111862709
18278945,4417280,979170,111862709
18309106,4417280,982381,111862709
21446926,4417280,971469,111862709
12689667,4417280,987022,111862709
7794488,4417487,984002,111863552
10072733,4417487,989397,111863552
11734610,4417487,984548,111863552
12046267,4417487,993154,111863552
18271627,4417487,988256,111863552
11517895,4417487,941369,111863552
7794488,4417216,986502,111863552
10072733,4417216,993203,111863552
11734610,4417216,987286,111863552
12046267,4417216,976419,111863552
18271627,4417216,982815,111863552
11313227,4417216,970904,111863552
7794488,3904889,979009,111863552
10072733,3904889,961625,111863552
11734610,3904889,982099,111863552
12046267,3904889,985809,111863552
18271627,3904889,976814,111863552
11313227,3904889,944914,111863552
7794488,4416980,993218,111863552
10072733,4416980,997471,111863552
11734610,4416980,985785,111863552
12046267,4416980,970610,111863552
18271627,4416980,975441,111863552
11313227,4416980,966337,111863552
11817838,3600842,977265,111863552
10072733,3600842,984978,111863552
11734610,3600842,970551,111863552
12046267,3600842,978340,111863552
18271627,3600842,980341,111863552
11313227,3600842,940367,111863552
11817838,3084904,978807,111863552
10072733,3084904,990320,111863552
11734610,3084904,956741,111863552
12046267,3084904,966062,111863552
18271627,3084904,977253,111863552
11313227,3084904,973575,111863552
7794488,4134694,981110,111863552
10072733,4134694,985931,111863552
11734610,4134694,988629,111863552
12046267,4134694,984939,111863552
18271627,4134694,984557,111863552
11517895,4134694,885300,111863552
11817838,4030417,922534,111863552
10072733,4030417,975174,111863552
11734610,4030417,897850,111863552
12046267,4030417,898467,111863552
18271627,4030417,893100,111863552
11313227,4030417,834314,111863552
