Player ID,Player Name,pScore,Maps Played
31138498,debuti,3.1950132920068848,8/8
30243406,unluminated520,2.962054458208235,8/8
24553856,taoovnnha,2.1087112667092676,10/10
29800037,imjustawheel,1.8852887294255443,9/9
21292740,Just P,1.4166327962324723,8/8
15555328,Hawkfrost,1.4140130688567445,14/15
25923595,BC1_CI9,1.2440501838731999,10/10
22644374,SturpdaFuro,1.2059585298280884,17/17
25468030,oofyy,1.1506584732453413,16/16
26970862,Wolfesch,0.9917270825553659,7/8
23367146,[TCD] Kaito,0.9249749578888257,15/15
16923930,Nachumi-chan,0.915705724475198,8/8
29251530,weirdoooooooooo,0.8957528149433441,10/10
23666217,CutieVaxie,0.6698771409355444,8/8
26623075,HoanChan,0.6331030470359049,6/7
29268726,JustAnYDudEykNw,0.527802093760192,10/10
34152447,LassieNoki,0.30494001291969075,5/5
