user_id,map_id,score,match_id
26233321,4887458,998044,118863589
16923930,4887458,997675,118863589
26233321,5234408,990854,118863589
16923930,5234408,996489,118863589
26233321,4366144,997262,118863589
16923930,4366144,976444,118863589
26233321,4328844,997165,118863589
16923930,4328844,994993,118863589
26233321,4214763,994649,118863589
16923930,4214763,993355,118863589
21292740,4863876,992420,118826218
25088164,4863876,986498,118826218
21292740,4214763,994763,118826218
25088164,4214763,990378,118826218
21292740,4328844,993433,118826218
25088164,4328844,989114,118826218
21292740,4366144,990958,118826218
25088164,4366144,988023,118826218
21292740,5234405,985754,118826218
25088164,5234405,962738,118826218
23059352,4214763,990164,118852777
23367146,4214763,980610,118852777
23059352,4328844,992848,118852777
23367146,4328844,982796,118852777
23059352,5234408,980890,118852777
23367146,5234408,987219,118852777
23059352,4366144,991844,118852777
23367146,4366144,984861,118852777
23059352,1848468,978784,118852777
23367146,1848468,981054,118852777
23059352,4887458,992338,118852777
23367146,4887458,981367,118852777
22644374,1848468,991952,118845168
36278881,1848468,978580,118845168
22644374,5234393,990348,118845168
36278881,5234393,942840,118845168
22644374,4887458,996399,118845168
36278881,4887458,979131,118845168
22644374,4366144,994947,118845168
36278881,4366144,952562,118845168
31138498,5234408,998606,118825705
34152447,5234408,980170,118825705
31138498,5101249,981033,118825705
34152447,5101249,956888,118825705
31138498,4887458,995044,118825705
34152447,4887458,991087,118825705
31138498,2885986,955493,118825705
34152447,2885986,987660,118825705
31138498,5234393,971560,118825705
34152447,5234393,972360,118825705
31138498,1848468,995261,118825705
34152447,1848468,987340,118825705
31138498,5234405,969866,118825705
34152447,5234405,960691,118825705
14009758,5234408,999151,118816553
23666217,5234408,974383,118816553
14009758,4887458,999150,118816553
23666217,4887458,994556,118816553
14009758,4214763,998374,118816553
23666217,4214763,975574,118816553
14009758,4366144,990163,118816553
23666217,4366144,975641,118816553
14009758,5234405,987208,118816553
23666217,5234405,916114,118816553
25923595,4328844,994174,118843548
33875218,4328844,990775,118843548
25923595,5101249,974589,118843548
33875218,5101249,970808,118843548
25923595,4887458,996295,118843548
33875218,4887458,976098,118843548
25923595,4366144,952482,118843548
33875218,4366144,966262,118843548
25923595,1848468,985707,118843548
33875218,1848468,988668,118843548
25923595,4863876,984949,118843548
33875218,4863876,968330,118843548
25923595,4214763,965926,118843548
33875218,4214763,967780,118843548
25923595,5234405,957977,118843548
33875218,5234405,904053,118843548
29251530,4887458,987150,118845278
33675196,4887458,989740,118845278
29251530,5234408,993161,118845278
33675196,5234408,984785,118845278
29251530,4214763,991469,118845278
33675196,4214763,983007,118845278
29251530,5234393,979301,118845278
33675196,5234393,973944,118845278
16055641,5234408,996704,118854260
29800037,5234408,987868,118854260
16055641,4366144,995164,118854260
29800037,4366144,988764,118854260
16055641,4328844,993710,118854260
29800037,4328844,994030,118854260
16055641,4863876,991798,118854260
29800037,4863876,980320,118854260
16055641,5101249,985862,118854260
29800037,5101249,982979,118854260
16055641,4863943,982343,118854260
29800037,4863943,962356,118854260
26970862,4214763,985382,118854582
35627138,4214763,975765,118854582
26970862,4366144,991482,118854582
35627138,4366144,939796,118854582
26970862,5234408,983729,118854582
35627138,5234408,995235,118854582
26970862,4328844,991889,118854582
35627138,4328844,989774,118854582
26623075,4214763,970800,118843329
24553856,4214763,991366,118843329
24553856,5101249,970605,118843329
26623075,5101249,991358,118843329
24553856,4328844,972479,118843329
26623075,4328844,989642,118843329
24553856,4863943,958086,118843329
26623075,4863943,962168,118843329
24553856,2885986,966565,118843329
26623075,2885986,980751,118843329
24553856,4863876,986843,118843329
26623075,4863876,991581,118843329
24553856,5234405,941082,118843329
26623075,5234405,957042,118843329
30243406,4887458,996147,118864959
26376889,4887458,994784,118864959
30243406,4328844,994439,118864959
26376889,4328844,994041,118864959
30243406,5234408,990190,118864959
26376889,5234408,989098,118864959
30243406,4214763,985461,118864959
26376889,4214763,994507,118864959
30243406,4863876,993790,118864959
26376889,4863876,976631,118864959
30243406,5234405,976861,118864959
26376889,5234405,944737,118864959
25468030,5234408,995784,118843817
32338421,5234408,977110,118843817
25468030,4366144,960945,118843817
32338421,4366144,947616,118843817
25468030,4887458,986539,118843817
32338421,4887458,994644,118843817
25468030,2885986,983853,118843817
32338421,2885986,976044,118843817
25468030,4328844,992773,118843817
32338421,4328844,990696,118843817
25468030,5234393,980131,118843817
32338421,5234393,962861,118843817
