user_id,map_id,score,match_id
5691061,3729916,995528,118447468
5691061,4492767,996218,118447468
5691061,2396091,992189,118447468
5691061,4772273,981007,118447468
5691061,4389604,994910,118447468
5691061,3729916,987740,118447468
5691061,4492767,996437,118447468
5691061,2396091,976729,118447468
5691061,4772273,984402,118447468
5691061,4389604,993813,118447468
12143152,3729916,990570,118449799
12143152,4492767,989642,118449799
12143152,2396091,989370,118449799
12143152,4772273,986967,118449799
12143152,4389604,989568,118449799
12143152,3729916,987316,118449799
12143152,4492767,987239,118449799
12143152,2396091,983664,118449799
12143152,4772273,991014,118449799
12143152,4389604,967742,118449799
26804593,3729916,951565,118451018
22411632,3729916,954600,118451018
26804593,4492767,979750,118451018
22411632,4492767,986357,118451018
26804593,2396091,955685,118451018
22411632,2396091,948407,118451018
26804593,4772273,953805,118451018
22411632,4772273,912310,118451018
26804593,4389604,969703,118451018
22411632,4389604,952203,118451018
22411632,2396091,954547,118451018
22411632,4772273,931864,118451018
22411632,4389604,961104,118451018
30666327,3729916,955605,118451951
18171966,3729916,974734,118451951
28088581,3729916,872991,118451951
30666327,4492767,961857,118451951
18171966,4492767,971752,118451951
28088581,4492767,888538,118451951
30666327,2396091,893797,118451951
18171966,2396091,922266,118451951
28088581,2396091,872124,118451951
30666327,4772273,964395,118451951
18171966,4772273,734101,118451951
28088581,4772273,910528,118451951
30666327,4389604,958878,118451951
18171966,4389604,839613,118451951
28088581,4389604,925051,118451951
30666327,3729916,931055,118451951
28088581,3729916,848530,118451951
30666327,4492767,985397,118451951
28088581,4492767,897744,118451951
30666327,2396091,930464,118451951
28088581,2396091,839100,118451951
30666327,4772273,925345,118451951
30666327,4389604,969992,118451951
29511004,3729916,971837,118453071
17244618,3729916,985905,118453071
29511004,4492767,989811,118453071
17244618,4492767,995377,118453071
29511004,2396091,973886,118453071
17244618,2396091,997474,118453071
29511004,4772273,988629,118453071
17244618,4772273,987459,118453071
29511004,4389604,962381,118453071
17244618,4389604,995618,118453071
29511004,3729916,972686,118453071
17244618,3729916,997555,118453071
29511004,4492767,980903,118453071
17244618,4492767,998925,118453071
29511004,2396091,976348,118453071
29511004,4772273,986604,118453071
17244618,4772273,993879,118453071
29511004,4389604,978157,118453071
17442775,3729916,824460,118455243
17442775,4492767,761611,118455243
17442775,2396091,680554,118455243
17442775,4772273,652446,118455243
17442775,4389604,750779,118455243
17442775,3729916,809943,118455243
17442775,4492767,788424,118455243
17442775,2396091,740590,118455243
17442775,4772273,640909,118455243
17442775,4389604,743172,118455243
36405025,3729916,854707,118456390
32151196,3729916,997072,118456390
36405025,4492767,823087,118456390
32151196,4492767,998290,118456390
36405025,2396091,811123,118456390
32151196,2396091,996185,118456390
36405025,4772273,822520,118456390
32151196,4772273,997238,118456390
36405025,4389604,848034,118456390
32151196,4389604,986948,118456390
36405025,3729916,802079,118456390
36405025,4492767,794341,118456390
32151196,4492767,998778,118456390
32151196,4389604,996214,118456390
16317924,3729916,969821,118457237
36191046,3729916,978827,118457237
16317924,4492767,962501,118457237
36191046,4492767,964711,118457237
16317924,2396091,934346,118457237
36191046,2396091,933556,118457237
16317924,4772273,968586,118457237
36191046,4772273,951529,118457237
16317924,4389604,969868,118457237
36191046,4389604,954009,118457237
16317924,4492767,954411,118457237
36191046,4492767,984446,118457237
16317924,2396091,961602,118457237
36191046,2396091,976151,118457237
16317924,4772273,975163,118457237
36191046,4772273,942860,118457237
16317924,4389604,980366,118457237
36191046,4389604,972340,118457237
36699687,3729916,973149,118457932
11517895,3729916,969549,118457932
15513303,3729916,990838,118457932
36699687,4492767,981210,118457932
11517895,4492767,995367,118457932
