user_id,map_id,score,match_id
16417718,3317209,989281,97404519
14901072,3317209,954262,97404519
14892447,3317209,964456,97404519
13887380,3317209,989301,97404519
15174223,3317209,977988,97404519
17036270,3317209,970844,97404519
16417718,2945782,976814,97404519
14901072,2945782,952783,97404519
14892447,2945782,987210,97404519
13887380,2945782,983033,97404519
15174223,2945782,984593,97404519
17036270,2945782,973189,97404519
8209312,2898345,978488,97404519
14901072,2898345,972979,97404519
14892447,2898345,979934,97404519
12723207,2898345,968245,97404519
15174223,2898345,981001,97404519
20955186,2898345,975082,97404519
16417718,3448190,978462,97404519
14901072,3448190,965809,97404519
14892447,3448190,966928,97404519
13887380,3448190,980346,97404519
15174223,3448190,982442,97404519
17036270,3448190,964400,97404519
8209312,3445070,972146,97404519
14901072,3445070,949699,97404519
14892447,3445070,979864,97404519
13887380,3445070,972601,97404519
15174223,3445070,989444,97404519
20955186,3445070,966390,97404519
8209312,3445214,977367,97404519
14901072,3445214,923764,97404519
14892447,3445214,985725,97404519
13887380,3445214,985423,97404519
15174223,3445214,975618,97404519
20955186,3445214,959778,97404519
8111953,2733309,978299,97406407
5066305,2733309,974334,97406407
11805458,2733309,971330,97406407
18560307,2733309,972488,97406407
12894120,2733309,976429,97406407
11306351,2733309,940053,97406407
12045149,2898345,992250,97406407
13857986,2898345,977865,97406407
11392859,2898345,989916,97406407
10010130,2898345,980504,97406407
12894120,2898345,978649,97406407
16391523,2898345,976182,97406407
8111953,2945782,972233,97406407
13857986,2945782,929610,97406407
11805458,2945782,972451,97406407
17480973,2945782,979954,97406407
12894120,2945782,982312,97406407
11306351,2945782,983956,97406407
12045149,3445214,975158,97406407
11805458,3445214,984680,97406407
11392859,3445214,986349,97406407
18560307,3445214,974191,97406407
12894120,3445214,973223,97406407
11306351,3445214,951464,97406407
8111953,3317209,979141,97406407
11805458,3317209,955612,97406407
13857986,3317209,932961,97406407
11306351,3317209,985815,97406407
12894120,3317209,985277,97406407
17480973,3317209,964164,97406407
11392859,3445070,986142,97406407
12045149,3445070,987935,97406407
13857986,3445070,972942,97406407
16391523,3445070,953959,97406407
12894120,3445070,981225,97406407
18560307,3445070,976842,97406407
11805458,2725694,986286,97406407
8111953,2725694,966934,97406407
13857986,2725694,904768,97406407
17480973,2725694,958135,97406407
