Map Link
https://osu.ppy.sh/beatmapsets/1558235#mania/3207670
https://osu.ppy.sh/beatmapsets/1667815#mania/3405626
https://osu.ppy.sh/beatmapsets/1667507#mania/3405580
https://osu.ppy.sh/beatmapsets/1670826#mania/3412492
https://osu.ppy.sh/beatmapsets/1182004#mania/2480623
https://osu.ppy.sh/beatmapsets/1459163#mania/2998437
https://osu.ppy.sh/beatmapsets/1402506#mania/2959764
https://osu.ppy.sh/beatmapsets/856473#mania/1789302
https://osu.ppy.sh/beatmapsets/1412584#mania/2911816
https://osu.ppy.sh/beatmapsets/1060785#mania/2220965
https://osu.ppy.sh/beatmapsets/1670829#mania/3412495
