user_id,map_id,score,match_id
17494164,4225097,987549,109604386
2071008,4225097,992458,109604386
17494164,3693034,964256,109604386
2071008,3693034,981037,109604386
17494164,4225103,975030,109604386
2071008,4225103,985530,109604386
17494164,4225095,976885,109604386
2071008,4225095,983931,109604386
17494164,4225224,986772,109604386
2071008,4225224,988552,109604386
18278945,4225097,986338,109620000
26140861,4225097,965656,109620000
18278945,4225103,969415,109620000
26140861,4225103,986621,109620000
18278945,4225108,989311,109620000
26140861,4225108,986117,109620000
18278945,3693034,958735,109620000
26140861,3693034,973109,109620000
18278945,4225095,964996,109620000
26140861,4225095,960900,109620000
18278945,4225224,965940,109620000
26140861,4225224,970420,109620000
18278945,4225106,974154,109620000
26140861,4225106,982228,109620000
18278945,4225128,977022,109620000
26140861,4225128,980064,109620000
26140861,4225103,989859,109636583
2071008,4225103,976921,109636583
26140861,4225095,972864,109636583
2071008,4225095,988846,109636583
26140861,4225106,992097,109636583
2071008,4225106,986839,109636583
26140861,4225097,983753,109636583
2071008,4225097,993873,109636583
26140861,4225128,965810,109636583
2071008,4225128,978191,109636583
26140861,4225224,981127,109636583
2071008,4225224,989519,109636583
26140861,4225108,992859,109636583
2071008,4225108,993762,109636583
26140861,3693034,959438,109636583
2071008,3693034,987615,109636583
16505281,4225108,986830,109637284
1020304,4225108,986324,109637284
16505281,4225106,989433,109637284
1020304,4225106,974758,109637284
16505281,3693034,977431,109637284
1020304,3693034,962622,109637284
16505281,4225128,979101,109637284
1020304,4225128,977328,109637284
16505281,4225224,978646,109637284
1020304,4225224,961922,109637284
16505281,4225118,949414,109637284
1020304,4225118,950672,109637284
