Player ID,Player Name,pScore,Maps Played
12046267,--Pavin--,1.2823551505715585,8/8
18271627,grillroasted,1.2345419981994108,8/8
21072569,AomDCO,1.2077652522775946,14/15
17308009,Hello_Son,1.1954131192249806,5/5
18309106,rezored,1.1789914027113446,15/15
26140861,Scitra,1.1779839427720178,10/11
7794488,Reshiram,1.169287388858908,4/4
24776314,Plana_,1.1545792032274582,15/15
6912079,Iseri,1.1487353520156025,11/11
13769101,Netroo,1.146600172753216,15/15
11734610,Nepijin,1.1400576749191136,12/12
20360332,bambi fnf,1.1332547820644758,5/5
11517895,LivelyPeninsula,1.1261512513678495,8/8
10072733,myucchii,1.1092812249161383,10/12
10393606,ERA Illya,1.1036925494097605,11/11
21207265,oyama mahiro,1.096816012630904,11/11
21446926,Fier,1.0876443921529133,15/15
19133938,Eeriee,1.0803181397312938,14/16
15926730,PeachMarrow,1.0693678571714427,8/9
8677684,Onta_Bekasi,1.040873202136824,8/10
15772814,Unitori-,1.0343099400534956,4/5
15314355,UmmmMrMoo,1.0315315127720026,12/16
23392961,Darkhechiser,1.0289496823424562,12/15
13921965,DarkMew2,1.0266796409115106,16/16
15543726,nanonbandusty,1.016155684095328,11/15
12689667,[Albert],1.0039803305621646,7/9
11817838,Brisket Bacon,0.9863987555189615,10/12
25311011,Stereotype,0.9839567594486618,3/7
21020437,Banned or Unavailable,0.9623897802569952,3/4
12712916,[LS]Khu,0.9516354819377353,12/12
18018708,McButt,0.94548473989969,8/11
24058560,Neon-Hooray,0.9430754746569567,7/11
25604245,ERA Nanachi,0.9369016048841503,4/4
18278945,PocaFangirl,0.9353366120910875,9/11
17036270,Holo the Wise,0.9294387473310917,2/4
16892459,Babil,0.9143295095145517,8/8
11817622,SunApple,0.9069726587911555,5/10
28098890,parponger,0.9067289537057714,4/4
11924624,--Dragon--,0.9053891217881677,14/14
25914360,MiniEgg_23,0.8883886687955348,14/14
11711666,lifilled,0.8827817462890548,11/12
12429489,Fubusan,0.8712883071843033,8/11
16055641,Rxizuna,0.8367494131891915,5/5
16954929,staynoidedd,0.8273977105668163,2/6
15835499,[GS]Astra,0.8207701239582669,7/15
15801261,Az-u,0.8172987373071599,3/5
19446399,Robeats,0.7877346637147838,4/12
11817815,[Crz]Envy,0.7842969560157471,11/15
8976576,-mint-,0.7776918263714165,8/15
12723207,twitch chat,0.7535909706896254,2/4
13145344,dolen,0.7437223067544395,3/5
12297375,Adam Yuuki,0.7403303494369965,11/15
11467559,robrt,0.7298228090422696,3/4
15513303,Znow,0.7286243864468829,7/15
15763622,Koishi Komeijie,0.7274178834621213,4/7
24780565,Abyss 0,0.7219985641996307,10/14
11784492,Mich_,0.7045088042392492,12/12
25950685,Wildcard,0.7013430579794346,4/10
16870002,sukidayo-,0.6831573380314264,5/11
13431947,Jerem[Monkey],0.5591491182096021,12/12
12320264,YuJJun,0.5457399060210238,4/4
14013641,billiack,0.5329054031671998,9/12
23609936,jianawesome22,0.48462728176899583,1/4
16018038,frawog,0.4354490622597728,3/4
26693904,geo-,0.26610274910530163,5/9
14985143,Kiirbo,0.24367548617032506,1/4
14015337,Keskidi,0.2394026998807971,3/4
30113994,azertyghjkbjkj,0.1967758519869174,4/12
16778970,squallinky,0.18391618996399903,1/4
