Player ID,Player Name,pScore,Maps Played
17668607,[BBC]Senzawa,1.8676749285301018,3/4
20834055,_yea,1.1427492844227027,4/4
15944956,MatchaLatte-,1.135854831999309,3/3
25914360,MiniEgg_23,1.0770724570711825,4/4
32151196,[LS]Astal,1.071084357660035,1/2
5691061,Amerom,1.0616086919492382,4/4
12542173,z2a,0.9847823008764213,1/2
19133938,Eeriee,0.9771097166775591,8/8
17244618,moths,0.8531500221774307,2/2
15513319,happergamer,0.8498407432087034,8/8
11517895,LivelyPeninsula,0.6959658674633998,8/8
30833471,Napeace,0.5938229003187682,3/3
26690747,aero-,0.39252972015417575,1/4
