user_id,username,pp,global_rank
16399680,loleur361,11140.8,1598
16803093,DrKEHE,11140.2,1599
10540368,HD_AdreNaline,11139.2,1601
35613688,Me_beef,11136.8,1602
22073481,iHateLN_,11134.0,1605
27918231,aspectts,11133.9,1606
16592830,Mxze,11133.4,1604
26388593,GaelGalletaR,11131.4,1609
22026308,Xion-Z,11131.3,1605
29546640,Kirchhoff123,11129.5,1606
27720686,kamq_,11128.8,1607
34073808,YD_L,11126.8,1611
35128152,DuckxL,11125.5,1609
24702841,Chiliation,11123.0,1610
37657207,JepetoDCE,11122.8,1611
11608591,kissnolook,11122.8,1612
14772488,Jhown,11122.3,1613
21095174,[LS]Gobblez,11122.2,1614
34085441,-HEIHEI-,11121.8,1615
16345381,AgarRolo,11121.3,1616
32536744,SpicyHamburger,11117.6,1617
20593126,Isiid,11117.5,1618
35527093,lhrp,11116.8,1619
17266494,leonlucky87,11114.7,1620
14324153,ERA Gregorii,11113.4,1622
15798093,KinderJoy-,11112.7,1623
14346695,_Rikuu,11111.2,1624
25067854,[Explosive],11110.7,1625
31298039,Filing,11108.7,1626
16823620,Tikhonya,11103.2,1627
27785549,TheBessNoob2,11102.0,1628
34872474,bachedad22,11100.5,1629
35002144,wfc,11099.7,1633
34309730,PoM_,11099.5,1631
11012279,UQU,11098.8,1632
31493135,Mauricio2000,11097.8,1633
31155336,cyxm,11096.9,1637
25950685,Wildcard,11096.4,1634
25658724,reimuya,11094.0,1635
25359840,TitaniumYT,11094.0,1641
15342314,komitto,11093.4,1637
30467254,Kenyuri,11092.4,1638
14956617,n00b76,11091.5,1639
6795897,rusk_BT,11090.9,1640
36030574,Yoshi_Yo,11090.2,1645
24894204,Rinley,11089.9,1642
25305338,CajaX360,11089.6,1648
10259999,Zuhac,11089.3,1644
36468855,EXUIKRNLN86,11087.8,1645
15650378,Kkweco,11087.2,1646
33046716,Bantay,11086.0,1647
29477855,Jerry_ow,11085.6,1653
20461315,Nobodyz,11084.1,1649
20049082,VikaGamer228,11083.2,1650
20406585,IronCYR,11082.2,1651
30296224,berna00,11078.8,1652
32082018,SuangFanboy,11076.5,1653
38026073,Unknownkid7,11075.1,1654
31528587,eleina,11075.0,1655
15181375,remity_,11074.7,1656
16031356,LN SUCKS,11073.8,1657
14700283,CrewposerAlusET,11073.8,1658
6386515,[Crz]Yokniz,11072.9,1659
20968571,extraextra,11071.7,1662
20240362,Smsmsuwu,11070.9,1661
22644374,SturpdaFuro,11069.9,1662
15118336,Dani Tacos,11069.7,1663
26311978,[TK22]Luka_ds,11066.0,1665
23477860,spe4rl,11065.6,1666
13605664,Franklin,11063.6,1667
26925153,Luminescent_678,11063.3,1668
19590286,peixegamercu,11062.5,1669
25822690,USMAYO,11059.4,1670
9513273,VorticalEx,11057.1,1671
32084015,im a new player,11057.0,1672
26363290,KinguiTheCat,11053.1,1675
22736780,monochroma,11050.6,1674
33598830,lzyzcp,11050.3,1678
24722718,Dukaduka,11048.9,1678
30419111,256,11047.1,1677
24721981,cladep,11047.0,1678
21423715,Litrowo,11046.9,1679
29657458,Etheriousa,11046.5,1680
18948162,boouncyy,11044.3,1681
24193502,Szyszqu,11043.7,1682
17438896,-Eristia,11043.4,1683
18144664,Nimacos,11043.3,1684
15801261,Az-u,11043.2,1685
20827203,Sosinho123,11042.3,1686
18927880,fewesf9,11039.3,1689
22613611,yellowbadbeast,11038.4,1688
34035880,snowsabre,11037.9,1689
28653364,-Sheena-,11037.7,1693
22524841,Soyar,11036.4,1691
13993659,Japeynius,11034.1,1692
24114076,Cute JS,11034.0,1693
20058889,notlucas,11033.9,1694
8916324,Osef,11033.9,1695
22570656,_CxtXclysmic_,11033.4,1696
26877871,guilhermePJL,11032.4,1697
14113974,TheMysteryL,11032.3,1698
27010218,MickyGG,11030.6,1699
10925052,youmin,11030.0,1700
22400545,cwelington12345,11029.9,1701
11595734,jihyeon,11029.8,1704
19435544,Maikaa,11026.4,1705
11040788,ls4221,11025.3,1704
17145648,CLIP,11025.0,1708
17869206,[TCD] hachi,11024.5,1705
32716457,FacDap,11023.8,1706
36663278,Ztroit,11022.4,1710
16481146,say no more,11022.3,1707
19690810,BronyaZaychik_,11021.9,1709
32707315,-komari-,11021.2,1710
10553101,Wintering,11020.1,1711
19075460,Ashuuurraa,11019.1,1712
12674078,Rinda_Dobu,11019.0,1713
23067133,LuCyAn_,11018.7,1714
26727688,XOWN,11017.4,1715
22417523,zhahui2020,11015.6,1716
10493359,_Hyuns,11013.4,1717
17025134,vaydex,11012.2,1718
27834299,Onirique,11011.7,1719
24540564,IvanMortalXXl,11009.4,1720
34581067,podlivkin_mc,11008.8,1721
34941699,Nazrin114514,11008.2,1722
21596325,lucotax,11007.0,1723
13089036,_Forsythia_,11007.0,1724
36513815,yut4a,11006.1,1725
22641964,Wandie,11005.2,1726
35185973,DerLostieHier,11004.8,1732
22628849,ExoIolite,11003.2,1727
20984576,c6H8o6_,11002.8,1728
8072283,XWY0333,11001.4,1729
18248094,Dokors,11001.0,1730
18560307,Silicosis 2,11000.9,1731
32686739,Helgerex,11000.5,1732
22418575,sadness_,10999.6,1733
19668281,papyru36,10999.2,1734
24078411,cohii_,10998.6,1735
32338421,ndglol,10998.2,1736
32643665,dodo877,10997.7,1737
28026780,EIainaa,10997.2,1738
31983628,[TCD] Myouri,10997.1,1741
18804586,mattobi,10995.0,1740
28602512,Sitar,10994.7,1741
15690480,do you fart,10993.3,1742
6946894,SweetDevil xD,10993.1,1743
33754290,dddddspalw,10992.3,1744
32901596,MSMS33,10990.1,1745
28041102,howdoitype1976,10984.7,1746
14985143,Kiirbo,10984.4,1747
24768731,HotPotato2110,10982.1,1751
7372978,Reuju-,10981.2,1749
34084493,Port,10980.9,1750
31213928,RyoTrobu,10980.8,1751
13226626,gxrl,10980.6,1757
9458866,Vlf,10974.8,1753
36415845,asteroidbeams,10973.6,1754
30704256,HeartaChe N,10973.3,1755
15072846,Silicosis 3,10972.3,1756
10264988,- PIKAYUME -,10971.3,1759
15570263,Bushidored98,10968.1,1758
7830397,MSKFA kemi,10967.4,1761
25996648,D_VietNam,10966.3,1760
10337737,[Crz]Gn1m,10960.5,1761
26205879,miksstter,10959.7,1762
10192251,[GS]Pusheen,10958.7,1763
35264391,WinterDogs16,10956.2,1769
37789184,Kamichiii,10955.0,1765
12656262,what the heck_old,10953.3,1766
24736569,Venompuppies,10953.0,1767
11290311,Tyronix,10952.9,1768
19280072,Some0n3,10952.8,1769
17898143,RayhanDelanova,10952.0,1770
37337033,C4ndyAppl3,10950.9,1771
22352560,Para39,10950.4,1772
7220725,Zekronz,10949.9,1773
18663180,Tixij,10948.2,1774
26587500,im sucks lol,10946.1,1775
21676571,moltified,10943.9,1776
15204384,ZehRuh,10943.6,1777
17651703,Leni,10943.4,1778
19799691,BruzLee,10941.5,1779
14395687,NotLand,10939.1,1780
11478670,-Gawr Gura-,10937.8,1781
34468106,Tenurar,10937.1,1785
16268679,Atez,10936.6,1783
23227003,ixzpp,10935.4,1789
34985697,DxDanser101,10935.2,1785
19251539,ry16,10933.2,1786
18895111,Lilrag7,10932.3,1787
22929825,Zanherall,10930.9,1788
30250856,helpimdying69,10930.5,1789
10242062,AFOTHER,10929.8,1790
17532748,suppnoob,10926.9,1791
12206447,pepperoni,10925.4,1792
12632228,Giraffeyy,10925.3,1793
21870209,m1nd_,10924.1,1794
4942174,shuniki,10922.3,1795
35677932,PENguin0201,10921.9,1796
28524421,sucto,10921.4,1802
29808062,Blu26,10920.2,1804
28070525,-jatk-,10920.0,1799
31209758,Agenius569,10919.8,1803
16608860,yoshyap,10917.5,1801
23002407,RafitaX,10915.1,1803
17306582,geyymees123,10914.9,1804
32288791,Chiral Cabbage,10913.9,1808
9709652,junglesnipes,10913.8,1805
7960969,2ky,10909.3,1806
27657112,Randumbs,10907.9,1807
13449760,stupid-dummy,10906.8,1808
12059553,Mario Paint,10906.0,1809
27116625,Vershojc,10904.4,1810
31482354,SagazArias,10903.7,1811
16826677,art580,10901.8,1815
38271958,holywatersvn,10900.1,1813
35259157,Jito-Electro,10899.9,1814
33713284,o-0,10899.9,1818
29340816,sunnyyeonny,10899.0,1818
14502713,Ph4nt0mx,10898.8,1817
29968719,ComboCatt,10898.6,1818
21421765,BuffStopp,10896.4,1822
6311072,2580697339,10895.7,1820
17481234,NotDunaOsu,10895.7,1821
17894048,GenNoGen,10895.4,1822
29615486,UmboxingOsu,10892.5,1823
6315000,NeonDrakon,10892.2,1824
4448350,guy6ubh,10891.9,1825
18268743,SWADEEF,10890.2,1826
7272956,Situroen,10887.3,1827
22405956,World112,10887.0,1828
36976555,hfuideyufgre,10886.4,1829
33271689,SweetMikan_,10886.4,1830
32343714,Rookie1789,10885.2,1831
21775918,lilly,10885.1,1832
16720090,Papifernan3,10884.9,1833
23028806,ri5k98,10884.9,1834
36831334,enricocplayer1,10884.7,1835
26804593,SoulKnight123,10881.8,1838
14318312,[Crz]Reimu,10880.7,1837
14064652,Sakura_owo,10878.3,1838
11628037,Takoke,10876.2,1842
15722607,PNboy,10875.8,1840
34132801,JustSomeGuy97,10874.6,1843
13659177,joako_loco,10873.4,1842
31491582,Astrahv,10872.9,1848
24555405,kolarabov,10872.7,1844
11480970,[TMEO]Criss,10872.5,1845
10622472,Sprrumnk Lokii,10871.4,1846
34774937,Karums,10871.4,1847
34823352,MEGATOTLODON,10870.9,1848
36087451,Spure,10870.0,1849
13539970,[LS]Homii,10869.0,1850
14677848,[LS]Treeman,10867.7,1851
36854873,Lo Dit Huyen Bi,10866.1,1852
33068823,someonesus,10864.3,1853
24531612,LordRibby,10863.7,1858
11879854,ASez,10861.3,1855
7299745,Alyca,10861.1,1856
30557499,korea_noa,10860.5,1857
35768711,kakashiro,10860.4,1861
20748215,[HL]amoun,10859.6,1859
23231102,MusicPad,10859.6,1862
16118849,cartografiar,10859.3,1861
34529512,Napet_,10857.9,1862
9289070,Iridium,10856.4,1863
8655604,Tupidix,10854.3,1864
25159471,senkhyu,10852.4,1865
23427252,PlatinumSplash,10852.0,1866
26047656,mmmyummy,10851.4,1867
19997660,alexnekouvu,10851.1,1868
5730765,SaSiMi4649,10850.9,1869
15803364,Censura,10850.4,1870
8630038,[-NEinO-],10850.2,1871
15371932,NotEiosh,10850.1,1872
10280505,tree1014,10849.7,1873
27237108,Deleted By Dk,10848.7,1874
21316718,cucuccuu,10848.6,1875
26583886,ninjasomed,10846.2,1876
8271436,RiceSS,10846.1,1877
26603694,CHUBIXS,10844.1,1878
9710653,_Moni_,10843.8,1879
24584522,stellariaq,10843.1,1880
33329304,[AR]Aster1n,10842.2,1882
34565047,toanthanklich,10841.7,1882
22411632,MOSTULS,10839.8,1883
18536919,Esire,10838.9,1885
22450093,Vexyc,10838.6,1886
13484261,NdAa1A0,10837.7,1888
18101418,-liix-,10837.5,1887
23823812,Ray960615,10837.2,1888
23396117,ZerkXU,10836.7,1889
5250173,wuwedver,10835.9,1891
16176978,Kada-,10835.6,1892
32577560,SirJoeh,10835.1,1896
31245051,Rotrixx,10834.2,1893
29627572,kloofhi,10833.1,1894
11928361,Johnney101,10832.9,1895
25120873,kiuby xd,10831.8,1896
13104856,1Nuttelinha1,10827.6,1897
29181173,_KONATA_,10827.3,1898
31042682,Fuuneral,10827.2,1899
34106265,Mountainox,10827.2,1901
12325453,LoveHana_,10826.4,1902
1489811,_Yisus_,10826.3,1902
20094349,aiyiku,10825.5,1903
9880422,rubyy,10824.9,1904
11306153,jimmyreturnz,10824.4,1905
19081163,-remu-,10822.2,1907
30875039,umiyatsu,10821.9,1908
33797936,null_cc,10821.9,1909
35417512,35RDS,10820.2,1910
14602990,EveIyn,10819.6,1911
24467134,Jorik_stena,10817.7,1912
34566169,pentaapann,10816.5,1914
29346231,Koyom1,10814.6,1913
31407654,PFC_Chick,10813.5,1914
24787752,Who_is_Marpang,10813.4,1915
11293681,Mo_ru,10812.7,1917
35043529,QuanPro,10811.8,1918
27360406,NumbErr,10811.7,1919
8039789,KalkaiFanboy,10811.5,1920
11631179,Ninty,10811.4,1921
34022038,Bioskl2t,10811.3,1922
33399444,Taxling,10809.7,1923
13360600,Anze-0w0,10808.8,1924
35197790,MarLightXc,10808.4,1930
9009336,nakikaze,10808.3,1925
13896326,sumichib,10807.9,1928
3155787,MoTeSolo,10806.8,1928
33508653,paruht,10805.8,1929
3869951,Shirou,10804.8,1931
21209893,mister_Andres,10804.7,1932
10887359,Bozbro555,10802.8,1933
18576894,digga,10800.4,1934
32650582,Newbie GB,10798.8,1935
33816297,koomiii,10798.7,1936
30666327,MayuTuna,10798.2,1937
14351334,Doge,10796.8,1938
29228400,Je4l0us,10795.9,1939
11912607,diablorex1234,10793.6,1940
13517423,zkaxj,10791.7,1941
25828081,NoTion,10789.6,1942
32695517,143-,10789.0,1943
30615164,Jun-C,10788.2,1944
18756022,Qertucic,10788.0,1945
25729135,dinocular234,10783.7,1946
17802217,- O R E O,10783.1,1947
34376284,MISOMISO3444,10782.7,1948
7762366,Not Who You Are,10782.6,1949
25485568,pmt2018,10780.5,1953
16583245,GzCuTEgirL,10779.7,1952
16863588,Gabriel8066,10779.1,1955
3909293,DemonWaves,10777.5,1952
11353046,Kopie115,10776.9,1954
33930131,Kaspersky22,10775.8,1954
23420739,[TCD] Dual2ez,10774.9,1958
6968857,[NaNachi],10772.1,1956
34839925,Punple,10771.3,1957
16303789,WOSHIZHAZHA120,10770.7,1958
35961906,Utsuho Reiuji,10770.7,1959
21145433,calvopelao,10770.5,1964
24924138,Biguel,10768.9,1961
9179212,RestoP_,10768.5,1962
26745347,[LS] R3MU,10768.3,1963
22842079,SnakesYxle,10768.1,1964
22633282,kevzy,10765.9,1965
27416598,Kokurou,10765.0,1966
33297591,Xiantawutong,10762.7,1967
10214260,TheFalek,10762.6,1968
31299819,Goozma,10762.3,1973
23697335,dzq,10762.2,1970
30537044,Zelkin_OSU,10761.8,1971
36687214,DemseyAA,10761.2,1972
10500832,[Crz]xz1z1z,10760.7,1973
19235574,ReimiliaScarlet,10760.5,1974
16354337,Xbox,10760.4,1975
18616173,noob1013,10760.1,1976
10884561,Mafufu,10759.8,1977
18394016,SadWrist,10759.8,1978
32917135,ravenX,10759.4,1979
30673848,[AR]muknan,10757.9,1983
23418966,QingAn,10755.6,1981
27415154,MyAngelHawol,10755.2,1982
6474412,CaneLoN_cL,10752.9,1983
19885258,Sakuramoe,10751.9,1984
36749224,vitinho000,10751.6,1985
33396276,Copernicop,10751.1,1988
32358269,verysour,10751.0,1986
17692747,Nabo,10750.2,1988
36382406,aminos111,10749.4,1990
30989598,awowuspro,10747.5,1994
34066091,osu_TRjik,10746.8,1991
37365757,KOMISTHEONE,10746.1,1992
16084617,yangcho,10745.0,1991
14022834,calliskey,10744.2,1992
31880527,AAAAGG,10743.8,1996
22684809,Danny -,10740.4,1995
26852614,chieep,10739.7,1996
35791772,JustASillyCat,10739.7,1997
34796153,WF KS,10736.8,1999
33746327,WL_Lukes,10736.3,1999
8623171,m666,10736.1,1999
17491817,Kanimiko,10735.1,2001
13843993,dimonsteruser,10734.6,2002
17663713,knoliced,10734.4,2008
13321583,Mechada,10732.9,2003
17997776,NPCarl,10732.2,2008
18560270,Cyaoczxin,10732.1,2005
36573154,ZakuroTheGaming,10731.1,2006
15912277,-Neonrium-,10730.1,2007
24416807,- SrDark -,10729.3,2014
18694025,-Sadako-,10729.1,2009
10137852,Doma - Umaru,10728.4,2010
26646233,- SzymeQ -,10728.0,2011
10231250,skibidi,10727.7,2012
33006258,-yujia-,10727.5,2013
13343597,mews,10726.3,2014
20097292,ardung,10725.6,2015
32963649,Bobert69420,10725.2,2016
30829023,Popy,10724.9,2017
34056597,Tair itsu,10724.7,2018
15080920,hine,10724.0,2019
15289293,vanposen,10722.1,2020
37895751,CLXProMax,10721.8,2021
36063669,JunaKawaiiX3,10721.7,2023
37859149,[PXF]TatiX,10719.4,2029
29509951,keizin,10717.7,2024
16389910,Dave_233,10717.1,2025
17505876,Misono Ichika,10714.0,2028
18928126,Xroxile,10713.8,2027
26347811,Kratikan,10713.2,2028
36751776,[LLTK]XanoIIMwa,10712.7,2029
19773759,Catzlers,10712.6,2030
26329578,CIRNO ET,10711.3,2036
32350403,Soadep,10710.3,2033
11603156,Hoshiikunn,10709.5,2033
19704772,getrexton,10707.2,2039
12858368,hi gujys,10706.6,2036
33672672,BreakTheSystem,10706.4,2037
16952478,Sanplatina,10704.8,2039
23156938,Kiryuu Kikyou,10704.1,2040
10647542,caster1,10704.1,2041
22386768,brunaso,10703.8,2046
31800614,Conf1gzz_old,10702.5,2047
34768436,Tealen,10699.2,2043
27640549,a Furina,10698.1,2044
5331420,Mortelspawn_,10697.5,2045
13626030,[LS]Faye,10697.4,2046
10890019,andrenator,10696.6,2047
30763857,KwPlayz,10696.6,2048
23604857,ScoliosisET,10696.5,2049
23598112,IlasTv,10695.8,2050
26637662,Enissay,10695.6,2051
13295359,joshuac806,10695.0,2052
23327040,Jyunchi,10694.9,2052
23685062,-Mig-,10694.2,2054
31694981,Lchildren,10693.4,2055
26583617,OOO000,10693.0,2058
23731093,P_F_C_PRO,10691.9,2056
14444599,Worrum,10691.7,2057
32189327,Lovegame,10691.1,2059
20849531,kinuh,10690.9,2059
17199065,bobgun,10688.9,2060
33045147,Fantasy Koishi,10688.7,2061
33959930,Mevryx,10685.8,2062
35163471,Celex121,10685.7,2063
29437941,SilverCube,10684.9,2065
9675053,Kiyora,10684.3,2067
23834272,V_iXen,10681.6,2068
24185492,Juicicle,10681.2,2069
24949818,FunniAura,10681.1,2070
29034266,thesayer,10681.1,2071
26623075,HoanChan,10680.4,2071
16415873,KChapp,10680.0,2072
16851935,Darren Lam,10679.9,2073
33574051,dinfun,10678.5,2074
31951253,MadeInLove,10678.3,2075
7418493,Kibitz,10677.7,2076
31299157,-Nandakai-,10677.1,2080
28999283,noobpp,10676.4,2078
20003392,[REG]ApioRojizo,10674.9,2079
33887651,lyhiii,10674.7,2081
5179764,Aikiyo Fuuka,10674.6,2081
15399445,Nator1,10674.3,2082
35697027,-PunX-,10673.8,2084
9872668,Ery,10673.1,2089
26291849,[ Aishia ],10672.7,2085
15823934,blue basin,10672.1,2086
22469793,[PXF]TacticalX,10671.8,2087
32028459,trooperr,10671.3,2093
10288996,Nescar,10670.8,2089
15522107,qlchedan,10668.9,2090
27651370,SpIotty,10668.6,2091
22217613,AMT x miss,10668.3,2097
29630392,SUELILOPS,10668.0,2092
16378810,sc1rx,10667.7,2093
26384456,kacperek90,10667.0,2094
27371777,kuraaa,10665.3,2096
36751308,marere,10665.2,2097
22134594,Dizzy-,10664.7,2098
36888437,arui1127,10664.4,2099
36488086,DELAS4,10663.8,2104
11427694,Dori-ne,10663.6,2101
28499862,marsnx,10663.3,2102
23299675,Monpluk,10662.6,2102
16724650,Master193,10662.3,2103
11279273,[Crz]Alleyne,10662.3,2104
24721281,keveatsbread,10662.1,2105
19600632,[Seezon],10660.6,2106
24635065,Diogo1614,10659.3,2107
32408886,Snowie,10659.3,2108
17735386,Skyfalls96,10658.8,2109
26922010,vovinalm1507,10658.2,2110
37639558,uyuk,10657.0,2111
12093536,[GS]linc,10656.5,2112
36415020,swordlagrange,10655.8,2113
4768273,Moble,10655.8,2114
23700081,BO_KUN,10655.5,2115
34542440,0hiiForgor,10655.3,2116
27930110,A_Bad_Player_39,10654.0,2117
28716188,xEvilOffendeRx,10653.6,2123
25109864,JRS07G,10652.9,2125
8957029,Glorionoly,10652.7,2119
15180974,BestBurger,10652.2,2120
29387075,X6H806,10652.2,2121
11923046,- Hago -,10652.2,2122
12395688,MarioUniverseZ,10651.1,2123
23174598,XNicolasPa203,10651.0,2124
32716417,F4ntast1stOwO,10651.0,2127
20767919,Nitonito2211,10649.8,2126
31711309,DefeatXXIII,10649.4,2127
3659139,- A n l u -,10648.5,2128
24008076,pepe2077,10647.3,2129
11203242,[4VKZ] QYOURTX,10645.7,2130
31222738,ixwmarioboy,10645.0,2131
35611020,gigizoca,10644.4,2135
23545183,kzxyotyo,10643.9,2137
32560069,-[Kyoumo]-,10643.8,2134
20925028,jwsgcfrf,10642.6,2135
16855288,xs808xs,10642.5,2136
26888822,minerfantasy,10641.0,2137
35013534,Bi0hazard,10640.2,2139
15933630,Adrig3,10640.2,2140
18390946,unununium,10640.1,2141
6378800,my angel zhla,10639.8,2142
8173806,Test 05,10639.5,2143
33376866,Tlmnnm,10638.5,2144
16084654,Feng_Huo,10636.3,2147
16100854,BSW0810,10635.6,2147
35927510,Nirann,10635.6,2149
30220646,vvvxx,10635.4,2148
27891923,-Kurimu-,10635.1,2152
15141441,[Paw]DCRSG,10634.7,2150
16145090,Kitosha,10633.5,2151
33727604,[GB]Natsume Ai,10633.3,2152
25036347,pororoca,10632.0,2153
17967955,gamsgams,10631.3,2154
31767575,G1NYA,10630.1,2155
29471150,kaik669,10628.2,2157
4266693,Hennytai,10627.9,2164
27715165,Pika_Might,10627.6,2159
28735635,Jerry1031,10627.6,2160
18768162,tedissocool,10626.6,2161
36879089,okquk,10621.5,2162
23897640,Palikka123,10620.2,2168
32970474,[DRW] Darkninja,10618.4,2165
32595188,SL_Yabuseez,10617.9,2166
14901073,NailedLacigol,10615.6,2167
13552236,headpriest,10614.3,2167
18270260,Hylotl,10613.7,2168
17561955,CrusaderOfSocks,10612.5,2169
12429489,Fubusan,10612.2,2170
32546036,vapy,10611.4,2171
9104881,IzKun-,10609.7,2172
36282041,weras1rsg,10607.7,2173
23409211,[ATL]Zemiku,10606.6,2174
18510832,ksnhsk,10606.3,2175
16664974,DextoS,10605.0,2176
23428946,XgeorgyX,10604.8,2179
29531154,Pakaponc,10603.1,2179
3499166,Tomoya Kun,10602.7,2180
14026632,BrainV,10601.8,2181
29547250,Eliyaa,10601.1,2182
34576383,LinGCar,10600.6,2183
10208016,westfalak,10599.2,2184
19506159,Chipo,10597.3,2185
15532380,Sensior,10597.1,2186
31316743,ueee-,10596.9,2187
19824985,[Crz]Ran,10596.5,2188
8890291,[HD]Draftz,10596.1,2189
13675628,_Moqn,10596.0,2190
16463339,1xgjeNoU,10595.6,2193
17872504,vurse,10595.0,2195
23244116,Manolo_,10594.5,2197
17742286,kty071016,10593.8,2193
26458695,juuk,10591.3,2196
20656485,antony88fayah,10591.1,2197
4494137,luc_096,10590.4,2198
36191046,WonderBoy,10587.2,2199
15317574,MyAngelRobetta,10586.6,2199
6872025,Couil,10584.2,2202
10471175,EatDagger,10584.0,2203
14727263,omegaY_,10583.7,2204
29175882,Eduvtxd,10582.8,2205
34152831,zcwdcr,10582.8,2206
33861283,Adrianne12y,10582.4,2207
32437586,Aexiery,10581.4,2208
27758314,Phr Gamer BR,10581.3,2209
24641996,hecko_,10580.5,2210
9724484,IMSAK,10579.8,2211
5235597,Genuine,10579.7,2212
12585687,[LN]numuser,10579.2,2213
22110215,No_W0rk,10576.7,2214
13377652,Shoira,10575.9,2215
18788853,87klkl,10574.6,2216
34353892,hh27v4,10572.0,2217
26162579,dark liquid,10571.3,2218
8798383,Crescendo PiaNo,10568.6,2219
28025681,ayakaszia,10568.4,2220
20049911,Matseosu,10568.2,2221
28764493,aquoniic,10567.3,2222
9467075,J00NA,10567.1,2222
36296830,wsgo_123,10566.5,2223
24758265,orange1224,10566.2,2224
19284001,Friske0109,10566.0,2225
17483369,souffle_03,10565.2,2226
34465997,ZxcFlya,10563.5,2227
16588988,croccodile,10561.8,2228
33254568,HungarianLolz,10561.0,2229
20886468,CubCub,10560.3,2230
33740116,SnowFlake7,10559.8,2231
15957853,xtrasyrup,10557.3,2232
27485361,Renzko,10555.9,2233
19229811,danir3c,10554.8,2234
19676705,TrustMePlease,10554.8,2235
9069250,parlus,10554.3,2236
8611177,Archaic84,10553.9,2237
36169047,_Longtime,10553.7,2238
28423880,71vnn,10552.3,2239
19053051,luminave,10551.9,2240
2342941,Ramchong,10550.8,2241
17540606,GDdrip101,10550.6,2242
31125273,xdxdwarframe,10548.7,2246
10015908,Auraah,10548.5,2244
7833626,Daisy1179,10548.4,2245
23278566,theonlyperson,10547.5,2246
35020411,Reimu101,10547.1,2248
36074111,Enslove,10547.0,2248
19531608,[LS]Forezuta,10546.7,2249
22598273,HIMmeqq,10546.0,2250
7415829,Fanahira,10545.1,2251
17050835,[MBR] VTSeele,10544.8,2252
8035172,fegasaren0133,10544.6,2253
10126327,Macan0133,10543.7,2254
20299008,gamingfireyt,10542.9,2255
30232155,Akurazi,10542.1,2256
22429124,g0obr,10542.0,2257
32213801,[Crz] KpoBbCyka,10541.8,2261
8848902,cycle hit,10541.8,2258
18520056,[LS]Tenshi,10540.3,2260
18457914,Lginzzz,10538.6,2261
11841540,kim0,10538.4,2262
14642637,Zoraaster,10537.2,2263
20115328,Chicodouille,10537.1,2267
17154676,MAPLESAIKOU,10536.6,2265
8597400,Chozes,10533.1,2266
19393181,Zach__attack,10532.3,2267
24295990,Maybekkj,10532.0,2268
28579925,adudakwa,10531.9,2269
14888976,Additionz,10530.8,2270
15964029,[AR]lv3plane,10530.5,2271
30993101,bili_TYL,10530.0,2272
25266023,Dinoby7,10530.0,2273
28114667,Sammwy_,10529.3,2274
38118641,FANYiii09,10529.3,2275
9352141,Hangjeil,10528.8,2275
35272693,Xi Muoi,10528.6,2276
33367316,THE ERAa,10528.4,2278
27653128,jinu-park,10528.3,2278
24726626,Hzroxity,10528.2,2279
25297441,Rodrigo64go,10527.6,2280
18597561,atnoTheGreat,10526.9,2281
25071115,SqvqgeN00bZ_idk,10526.3,2282
22413174,duzyskrzat,10526.1,2283
25897812,_Alejandro,10525.0,2284
11716111,Swarmsii,10524.8,2285
34987677,m1n,10524.7,2286
15774936,TrashyPlayer1,10522.4,2287
35574504,TorZWY,10519.5,2288
26804057,Reeev,10519.4,2289
15623672,Pollen,10519.1,2290
12660835,Maria-Miau,10517.4,2291
17959501,dragiee,10516.8,2293
14487252,lightspeedvault,10516.1,2293
19393865,Fatefol,10514.9,2294
17137414,Andrewiscool,10514.8,2295
33978148,whyovo,10514.6,2297
27692500,takehsi2021,10513.7,2297
28060288,-Cow,10512.5,2298
36047320,zion0314,10512.1,2299
34105559,Water OR,10510.9,2300
24427023,beatsaberisgood,10510.5,2301
28474283,7ttr90sfn,10510.5,2302
29991592,HaachamaFanBoy,10509.6,2303
16487992,ssiizz_,10509.5,2304
36237429,nana4Kgaming,10508.7,2310
31875901,chumbucketburga,10508.4,2306
30772410,eatinginging,10504.3,2308
30415409,Snow j,10504.3,2308
24398045,vahha08,10504.0,2313
26880905,iscariot2008,10503.1,2310
11179361,ZCFirsTT,10503.1,2311
34661393,ProZoire,10501.9,2314
34183283,yulcgz,10501.7,2313
20020665,[LS]tanpro345,10497.9,2314
4487551,Megaforce,10496.6,2315
30461488,FatDuck,10495.3,2316
30800470,fayzbl,10495.2,2317
15835499,[GS]Astra,10494.9,2318
13190286,EXSpins,10494.4,2319
37277613,Asri3lll,10493.6,2320
30954412,-Kasane Teto-,10492.5,2324
14053380,hydreigon2004,10491.8,2323
25766718,ERA Vitamin C,10491.8,2324
13115881,Eunjun789,10491.6,2325
5208428,fugjjjk,10490.8,2326
17768545,[SPNG]Sib3riaN,10490.5,2327
18321174,ImRe114514,10489.8,2328
24791969,leo110606,10489.7,2329
16679123,sweetQwQ,10489.7,2330
29386850,MurzikNorm,10484.9,2332
3149395,richp2k,10484.7,2335
10326318,Temoote,10484.3,2332
33063643,LSH,10483.7,2333
16240550,D_ana,10483.6,2335
17941054,-Yisus,10483.5,2335
17392632,SadForever,10483.5,2336
21792758,DavidDaPotato,10482.5,2337
6809566,itsdarious555,10482.0,2338
5799435,Doshowz,10481.2,2339
19882171,ZyinTosu,10479.5,2340
31233812,ZeroedTwT,10479.5,2341
