index,0
65724,106.9246547568822
89545,-88.61070793105539
95915,-162.20916210627308
101973,13.526209560624993
105511,-226.00961817797764
118489,-299.68413834242887
137227,-168.50510689416942
138866,55.632701164923965
162860,-334.95832146667163
165027,-65.42782126044816
169992,221.34274703199756
220624,-75.19513385944674
235080,-35.110788257765044
274357,-165.41170190559612
277044,141.52884542851544
288233,-70.11169812009862
293093,-291.4072562090742
315646,-300.15817217451684
437945,-97.52389695270114
485007,116.57738865507837
533502,3.4880412063317774
561493,-359.76318045767886
563262,-284.31989041942614
566276,-60.99306713552817
627442,-57.87606888048628
643394,-21.616562456254556
758406,3.5462180052814283
766374,258.87396467189603
824920,-238.66391868122466
850331,114.69343723351204
877011,164.19617303850524
902284,-113.12129017544765
903155,179.03181606412005
914472,-1.6708936547357887
929700,-52.35268323774623
929775,-99.41859371688639
1016413,70.7968221993474
1020304,382.74798650331087
1031263,-158.11833425758687
1033244,43.59691472114096
1047996,97.44352013185447
1089335,191.7397085379865
1116418,97.54285846204914
1130069,-165.31792896544258
1149319,338.29944131284293
1172458,77.06422897444675
1192936,-350.75098628062165
1193111,53.53636064323506
1204296,-303.73983639444396
1263173,-95.94216693897113
1282989,-348.239126367946
1317301,-53.92916125044333
1326008,-86.75975684918967
1334384,-120.75460728094819
1340272,123.25792053941356
1343562,-201.40526732440114
1368780,98.88967422181418
1375479,-107.32235434317664
1388767,-67.34448400635793
1433586,175.8551957747799
1437963,64.61159109755255
1489811,352.1992742843219
1508087,-54.535542283158804
1517607,140.9905292518952
1530308,206.46822921778792
1576095,-155.55254944051265
1594518,253.40457122341712
1594604,14.001069998315728
1596318,158.39586806358454
1608720,-203.59929927641127
1626983,4.916405816451229
1644051,76.43075613699627
1662936,-153.47898017019494
1674908,-82.45153755258882
1693064,-352.4953282898972
1715562,-285.95146604061654
1724045,-193.3758047891022
1744674,53.94067353261207
1814600,97.66612438392639
1843334,-67.23971052337332
1860875,-72.81486131844406
1881582,-100.32465168784032
1887068,-330.066847799392
1948903,20.58216116998584
1951426,-131.78965086838008
1963937,-30.234489797640002
1967296,-94.62673324475665
1967808,-169.4571895446256
1990582,-72.81459770179208
2007579,-339.0582487577847
2034976,-181.23823000880677
2039089,244.3304030236259
2071008,361.24696503884445
2077833,167.77974746805228
2107017,-149.11613853693746
2145124,51.09852344956956
2160513,-190.14778592335716
2163585,-92.40400534261806
2163873,-192.03943274117805
2173158,-124.53508969358951
2198070,88.5210263658703
2208895,-253.12479114188744
2217753,-289.15492649439125
2229274,28.76842676248231
2235750,179.35365986834543
2288341,358.46294510138677
2288363,392.3987008905935
2289344,-78.69407486703966
2317382,-24.79619437562681
2342941,226.96615010737779
2383766,-358.5058474366784
2402586,98.70551664941866
2407398,-39.73428266269033
2416409,-40.30343972592779
2424440,-69.26517073717524
2427023,-199.1603293065884
2443150,-334.6343531761862
2449200,114.90769881535095
2466964,34.49044673645489
2477395,15.180487842221282
2486125,52.94069437984921
2492712,-35.84850572217526
2494747,117.10473020587462
2531719,-62.60529203353199
2537186,-85.70393543933687
2570019,-321.124707593566
2573716,-33.56029908077155
2575939,-344.8016596580683
2594421,-183.11604868679768
2628905,-274.2463811673381
2632902,-101.02321288391308
2644828,0.9703952275836105
