user_id,map_id,score,match_id
8911771,4437980,970820,113099960
17957861,4437980,969821,113099960
8911771,4526077,967146,113099960
17957861,4526077,888683,113099960
8911771,4467638,990235,113099960
17957861,4467638,981025,113099960
8911771,4513475,962329,113099960
17957861,4513475,971243,113099960
8911771,4186640,967409,113099960
17957861,4186640,970103,113099960
8911771,4522456,961029,113099960
17957861,4522456,932102,113099960
8911771,4517522,990273,113099960
17957861,4517522,987304,113099960
8911771,4477594,969491,113099960
17957861,4477594,954429,113099960
8911771,4500005,973654,113099960
8911771,4524648,956646,113099960
17957861,4524648,983011,113099960
24002479,4440404,949937,113116791
8911771,4440404,971320,113116791
24002479,4517522,993491,113116791
8911771,4517522,993103,113116791
24002479,4477594,948973,113116791
8911771,4477594,971068,113116791
24002479,4437980,971840,113116791
8911771,4437980,977537,113116791
24002479,4500005,885737,113116791
8911771,4500005,975559,113116791
24002479,4526077,951871,113116791
8911771,4526077,977236,113116791
24002479,4522456,948413,113116791
8911771,4522456,965833,113116791
24002479,4491150,975252,113116791
8911771,4491150,914439,113116791
24002479,4186640,946483,113116791
8911771,4186640,982762,113116791
24002479,4525895,967767,113116791
8911771,4525895,965885,113116791
24002479,4500005,888309,113129432
8911771,4500005,903030,113129432
24002479,4513475,984629,113129432
8911771,4513475,982757,113129432
24002479,4522456,933462,113129432
8911771,4522456,942719,113129432
24002479,4491150,967154,113129432
8911771,4491150,958025,113129432
24002479,4477594,955172,113129432
8911771,4477594,963918,113129432
24002479,4440404,942207,113129432
8911771,4440404,958143,113129432
24002479,4493632,986541,113129432
8911771,4493632,990579,113129432
24002479,4437980,973962,113129432
8911771,4437980,972148,113129432
24002479,4517522,982064,113129432
8911771,4517522,992440,113129432
24002479,4526077,932939,113129432
8911771,4526077,972959,113129432
24002479,4527115,915277,113129432
8911771,4527115,955969,113129432
