user_id,map_id,score,match_id
16005504,3753687,972147,116731366
26623075,3753687,983840,116731366
16005504,3952401,919030,116731366
26623075,3952401,527636,116731366
16005504,3860112,976117,116731366
26623075,3860112,964482,116731366
16005504,4375999,973891,116731366
26623075,4375999,964333,116731366
16005504,3364159,843553,116731366
26623075,3364159,882268,116731366
16005504,4168595,967165,116731366
26623075,4168595,977071,116731366
16005504,4710473,983761,116731366
26623075,4710473,981024,116731366
16005504,4689155,960843,116731366
26623075,4689155,930584,116731366
29268726,4689155,892409,116709892
26623075,4689155,936233,116709892
29268726,3860112,948188,116709892
26623075,3860112,974772,116709892
29268726,3952401,833500,116709892
29268726,3753687,978697,116709892
26623075,3753687,984727,116709892
29268726,4168595,963537,116709892
26623075,4168595,969861,116709892
29268726,4710473,932897,116709892
26623075,4710473,970340,116709892
29268726,3690340,937645,116709892
26623075,3690340,963722,116709892
29268726,3364159,787897,116709892
26623075,3364159,863901,116709892
21292740,3753687,981984,116699361
26135982,3753687,967271,116699361
21292740,3690340,985475,116699361
26135982,3690340,971039,116699361
21292740,3364159,968541,116699361
26135982,3364159,899976,116699361
21292740,4375999,959153,116699361
26135982,4375999,972561,116699361
21292740,3860112,985947,116699361
26135982,3860112,965024,116699361
21292740,4168595,983435,116699361
26135982,4168595,976783,116699361
21292740,2906964,992003,116699361
26135982,2906964,978210,116699361
16005504,4821461,858647,116679600
16005504,4168595,951053,116679600
16978354,4168595,955595,116679600
16005504,4710473,982804,116679600
16978354,4710473,921523,116679600
16005504,3364159,842700,116679600
16978354,3364159,722355,116679600
16005504,3753687,967451,116679600
16978354,3753687,947192,116679600
16005504,4689155,956778,116679600
16978354,4689155,934935,116679600
16005504,4375999,940987,116679600
16978354,4375999,953211,116679600
