Player ID,Player Name,pScore,Maps Played
8581031,Poca,1.451984846997232,4/4
10072733,myucchii,1.418779986764443,8/8
4084853,xxxxxx2800,1.379768620073314,4/4
10083439,bojii,1.3108999228069236,4/4
11313227,Quotient,1.3057959762457572,6/6
13385865,Reyi,1.3018095289873928,4/4
7860283,Summit_,1.3007524890666706,8/8
11799103,yoppy-yugen,1.2315133218482712,4/4
13235067,MegMewtwoZ,1.2258957181027614,6/6
15806513,jkzu123,1.22313353570598,6/6
6183047,pimoux,1.2211443648801243,6/6
13878539,ERA Veryi,1.2161335184955546,4/4
10015908,Auraah,1.2095336077231613,6/6
17699745,_Kiruru,1.200350881617548,4/4
13847951,Dale940,1.1975092500758662,6/6
13821222,Lott,1.194687588768144,7/7
16407268,_dev_,1.1893596395952166,3/4
12660835,Maria-Miau,1.1821557734860544,6/6
20051971,vegetagamerbr34,1.173882198844439,3/5
14551764,[LS]Mitter,1.1712668093661494,4/4
10055204,Zoobin4,1.1688604341667321,3/4
18309106,rezored,1.1659144072816565,4/4
14931745,[LS]Icetify,1.1595341074996683,3/4
22725724,magnifestio,1.1583239122649398,7/7
12599154,Toxic Scent,1.1451258724687683,5/5
23528661,henryalexbr,1.1354779410506008,5/5
9895650,XxNewson1234xX,1.1271554078474784,3/4
13390529,-Aishiteru-,1.125227248685304,4/4
17152485,dendro_,1.1188135454339374,4/5
12942073,Miyes,1.107907845046389,4/5
15625432,[Crz]rebellion,1.0980417683295363,4/5
12452131,gaesol,1.0973994571247054,2/4
12489832,spanner dude,1.0927602625349715,3/4
13858488,C90,1.0922849171552405,5/5
8435430,_lyko,1.0887078201765068,5/7
18466725,Apol-,1.0879763565085656,2/4
2288363,SillyFangirl,1.0854649515785377,3/5
6699923,Sunyata,1.0837655612910306,2/4
23410931,stoneworm,1.0829928932161774,5/5
11517895,LivelyPeninsula,1.0821312116802855,2/4
9169747,Nathanial,1.0768331162303402,2/4
11734610,Nepijin,1.069268165538729,2/4
7945868,[GB]SnowScent,1.0667502719830104,2/4
14318312,[Crz]Reimu,1.0666736234767482,4/5
9530019,Lothus,1.066395856199644,3/5
10879600,HowToPlayLN,1.0567949354748534,3/4
6117525,ruka,1.0523102264610336,4/4
17478713,niflox,1.0518024527574692,6/8
18271627,grillroasted,1.0501331545714894,4/4
15096556,[Paw]Shiro,1.0405518604642463,4/4
15216030,G2t,1.0399456708672838,4/4
3262821,[SPNG] Sim0,1.0396202732824162,4/4
12046267,--Pavin--,1.035170831532871,3/4
12657177,ASharpp,1.0335612590944936,2/4
10242062,AFOTHER,1.0315561419314236,3/4
16837177,CappK,1.0147222766130441,4/4
13347579,LeMarcinho,1.0081570851314554,2/5
11711666,lifilled,1.0046852708900205,4/4
8611177,Archaic84,1.0034748509137044,4/4
5691061,Amerom,0.9854850493023561,2/5
13377652,Shoira,0.9840222281253269,5/5
13382147,[-Leon-],0.9812027574580792,2/4
10540515,RetroEX,0.9745444466551227,2/4
9828306,a1ternation,0.9741126130800233,4/4
3807675,Kiraz,0.9673676813998179,3/4
16870002,sukidayo-,0.9648781809394951,4/4
14113974,TheMysteryL,0.9642177073581448,2/4
6809566,itsdarious555,0.9628598643337885,4/8
6701738,Stability,0.9596756280674091,4/6
9552883,Alen-,0.9582514599161557,5/8
11199083,Banned or Unavailable,0.95394950274834,4/4
12712916,[LS]Khu,0.9532425269420052,4/4
12562107,CPT_Sivelia,0.9524668977188768,3/7
5390121,Piggy,0.9435678806040533,3/6
11898245,riftoyu Wife,0.9397244634476999,5/7
10395139,Ricizus,0.9396573506351265,4/6
19446399,Robeats,0.9383262424082074,4/4
15098503,-Lalito898,0.9294007440734753,3/5
10884561,Mafufu,0.9054167137151553,2/5
2653437,robby250,0.8882412495597535,4/4
20496815,4Kenn,0.8866487234095389,2/4
15114039,Ayumu Uehara,0.8824441414457318,6/8
7306522,PatouZ,0.8787142551560954,2/6
8370443,Lovelyn,0.8755066510336754,2/4
10450696,Lerck,0.8747363107853943,4/7
6114633,[GS]DaZeRo5,0.870851759860488,3/5
3840946,SitekX,0.8690823765121226,4/4
12054898,[MY]Sol,0.8621760113726694,2/4
5214842,Jeanne Da Rin,0.8612935256444756,3/8
6315000,NeonDrakon,0.8327907121034058,4/4
10945523,samuelhklumpers,0.8300839185437776,4/5
13601876,Orost,0.8297927313938382,2/5
16233256,EteChmess,0.822075824481069,2/5
14055233,MisteurFR,0.8182916809623387,2/6
13887380,svp-,0.804590935216909,2/6
7853143,faz_cL,0.8038785023095641,4/8
16100800,ICECAKE,0.8002408513294043,1/4
10804091,GDMem,0.7909974013485154,3/6
11817622,SunApple,0.7888784700882198,1/4
16954929,staynoidedd,0.7806251048917314,3/4
4307102,Shakti,0.7693073426093389,4/4
10696707,Greedom,0.7524632164307934,2/5
6694908,X_Devil,0.7518523751068517,3/7
10393606,ERA Illya,0.7498368460833105,2/4
7727987,Neokje,0.7479067567507686,1/4
12689667,[Albert],0.7425377904140402,1/4
10333739,[Crz]sunnyxxy,0.7274677597399634,1/5
21072569,AomDCO,0.7262506767197581,2/4
5054154,Crazzeh,0.7258725611929179,4/4
9663200,Strachy,0.7242368622236172,4/4
8677684,Onta_Bekasi,0.7237358333900297,1/4
1963937,Worms,0.6868531214811946,1/4
9409456,Niko_Plays,0.6855338930219644,2/6
10553827,diamondBIaze,0.6846739527934355,4/4
12585687,[LN]numuser,0.6834148056849955,2/7
8630038,[-NEinO-],0.6748715391223262,2/4
11863174,Frostleaf,0.6626414683045925,4/7
10770925,Silkeee,0.6571485068675542,2/6
9049282,[RUE]Clamati,0.6521946786010073,2/6
7220725,Zekronz,0.6474217315661908,5/5
15189878,[Jrc]tommy125,0.6431203537267375,1/4
10214260,TheFalek,0.6221783806313074,2/4
15317574,MyAngelRobetta,0.6210517921441332,3/4
23726452,xxxbruhmanxxx,0.6126444985131337,5/5
13975661,lianic,0.6077809182780517,2/4
15716021,syaro-,0.6038263198399004,1/4
4725379,Quenlla,0.5998253410009319,1/8
10235085,Asuma Toki,0.5928407657885791,2/8
10036005,-Oni-Chan-,0.5762037200262348,2/7
11625617,ERA medium kek,0.5726974920093553,2/6
10027302,Cyaewin,0.5615195747523151,2/6
12393014,szuncoll,0.5304576038574914,2/4
3350987,Emik,0.5122917878825356,4/4
13579078,Joylintp,0.44151351470858186,1/4
12296460,MAR1SA,0.43499473068809763,1/4
11616192,Bestfast,0.4230734188700964,1/4
7676585,[RS] F4st,0.4000517966147477,5/5
11328112,jrny,0.36525882252461256,3/4
10960533,Bakuretsue,0.35439128313943896,1/5
16665306,aeko,0.3185240536176862,2/4
5919873,Xan-,0.24544044256965744,1/8
9140927,AwakeHoppps,0.1910590837116386,1/4
10502251,FluffyGMD,0.146049436152023,1/4
13941662,Domajnyk Pear,0.10920754811746662,1/4
