Player ID,Player Name,pScore,Maps Played
10072733,myucchii,1.75965244132699,4/7
12489832,spanner dude,1.373173645602126,7/11
13385865,Reyi,1.2839757933135445,14/17
9530019,Lothus,1.1648923719129205,6/14
15806513,jkzu123,1.1542037874616793,16/21
10745260,jhleetgirl,1.1140101990325981,5/7
11734610,Nepijin,1.0921788396399261,5/7
11517895,LivelyPeninsula,1.089008467391482,6/11
4477497,cheewee10,1.0637177656649788,3/7
20051971,vegetagamerbr34,1.055475041277969,8/14
13347579,LeMarcinho,0.9915774530845641,6/8
9169747,Nathanial,0.9734243151475656,6/11
4084853,xxxxxx2800,0.9699124375254635,5/11
11716111,Swarmsii,0.9322107062819235,5/11
10055204,Zoobin4,0.9182817731535127,4/11
8581031,Poca,0.8926647890555925,2/7
18271627,grillroasted,0.8127965946566251,6/14
16505281,Buschan,0.7365435977189637,8/14
2288363,SillyFangirl,0.7028158589663805,5/21
10702235,[Crz]Caicium,0.6619709855823085,6/8
16870002,sukidayo-,0.4377032774736746,3/17
10242062,AFOTHER,0.35327725422692574,2/7
12093536,[GS]linc,0.14970698223646525,2/8
7304075,Kuiiiiteeee,0.067901825106484,2/8
