Map Link
https://osu.ppy.sh/beatmapsets/1864296#mania/3833925
https://osu.ppy.sh/beatmapsets/1771855#mania/3627514
https://osu.ppy.sh/beatmapsets/1763576#mania/3609717
https://osu.ppy.sh/beatmapsets/1592995#mania/3253520
https://osu.ppy.sh/beatmapsets/1692588#mania/3458593
https://osu.ppy.sh/beatmapsets/1876041#mania/3860745
https://osu.ppy.sh/beatmapsets/1875722#mania/3859986
https://osu.ppy.sh/beatmapsets/1873352#mania/3854822
https://osu.ppy.sh/beatmapsets/1749997#mania/3580147
https://osu.ppy.sh/beatmapsets/1851363#mania/3803968
https://osu.ppy.sh/beatmapsets/1875919#mania/3860490
https://osu.ppy.sh/beatmapsets/1836766#mania/3771275
https://osu.ppy.sh/beatmapsets/1876155#mania/3860942
