user_id,map_id,score,match_id
30636973,5298440,877777,119253532
30870258,5298440,964336,119253532
22612299,5298440,966482,119253532
15270411,5298440,933947,119253532
8880797,5298440,990741,119253532
10292643,5298426,512028,119253532
30636973,5298426,873109,119253532
30870258,5298426,985967,119253532
22612299,5298426,978919,119253532
15270411,5298426,973079,119253532
8880797,5298426,993206,119253532
30636973,5298430,765973,119253532
30870258,5298430,969584,119253532
22612299,5298430,969782,119253532
15270411,5298430,876582,119253532
8880797,5298430,992976,119253532
30636973,5298513,859509,119253532
30870258,5298513,964527,119253532
22612299,5298513,951230,119253532
15270411,5298513,927431,119253532
8880797,5298513,990750,119253532
30636973,5298547,807900,119253532
30870258,5298547,965456,119253532
22612299,5298547,949975,119253532
15270411,5298547,894221,119253532
8880797,5298547,988807,119253532
30636973,5298443,782210,119253532
30870258,5298443,980365,119253532
22612299,5298443,955034,119253532
15270411,5298443,896571,119253532
8880797,5298443,987326,119253532
30636973,5298445,685507,119253532
30870258,5298445,972651,119253532
22612299,5298445,964727,119253532
15270411,5298445,876512,119253532
8880797,5298445,989861,119253532
22612299,5298440,973153,119253532
30636973,5298440,859425,119253532
30870258,5298440,970312,119253532
22612299,5298426,984133,119253532
30636973,5298426,926037,119253532
30870258,5298426,988392,119253532
22612299,5298430,972200,119253532
30870258,5298430,983903,119253532
22612299,5298513,953761,119253532
30870258,5298513,964232,119253532
22612299,5298547,946377,119253532
30870258,5298547,956561,119253532
22612299,5298443,952097,119253532
30870258,5298443,975162,119253532
22612299,5298445,965793,119253532
30870258,5298445,980115,119253532
29020240,5298440,795593,119254313
10072733,5298440,993103,119254313
37142433,5298440,822708,119254313
29020240,5298426,824072,119254313
10072733,5298426,991744,119254313
37142433,5298426,748757,119254313
29020240,5298430,757933,119254313
10072733,5298430,996480,119254313
37142433,5298430,544901,119254313
29020240,5298513,669269,119254313
10072733,5298513,980094,119254313
37142433,5298513,716679,119254313
29020240,5298547,734214,119254313
10072733,5298547,993631,119254313
29020240,5298443,689876,119254313
10072733,5298443,990056,119254313
37142433,5298443,564989,119254313
29020240,5298445,648478,119254313
10072733,5298445,993006,119254313
37142433,5298445,614053,119254313
29020240,5298440,801580,119254313
37142433,5298440,812853,119254313
10072733,5298440,993545,119254313
29020240,5298426,841640,119254313
37142433,5298426,816294,119254313
10072733,5298426,997158,119254313
29020240,5298430,779989,119254313
37142433,5298430,688480,119254313
10072733,5298430,996362,119254313
29020240,5298513,696352,119254313
37142433,5298513,706324,119254313
10072733,5298513,994754,119254313
29020240,5298547,766867,119254313
37142433,5298547,722702,119254313
10072733,5298547,995376,119254313
29020240,5298443,694721,119254313
37142433,5298443,658782,119254313
10072733,5298443,994730,119254313
29020240,5298445,655882,119254313
37142433,5298445,638727,119254313
10072733,5298445,988057,119254313
17775010,5298440,943814,119255073
17775010,5298426,963792,119255073
17775010,5298430,897330,119255073
17775010,5298513,914990,119255073
17775010,5298547,920706,119255073
17775010,5298443,875571,119255073
17775010,5298445,866974,119255073
17775010,5298440,935769,119255073
17775010,5298426,972418,119255073
17775010,5298430,915543,119255073
17775010,5298513,903001,119255073
17775010,5298547,882862,119255073
17775010,5298443,857216,119255073
17775010,5298445,845611,119255073
15628036,5298440,871459,119255743
9423766,5298440,968072,119255743
15628036,5298426,888746,119255743
9423766,5298426,975119,119255743
15628036,5298430,746046,119255743
9423766,5298430,960871,119255743
15628036,5298513,795620,119255743
9423766,5298513,938627,119255743
15628036,5298547,726209,119255743
9423766,5298547,957122,119255743
15628036,5298443,659401,119255743
9423766,5298443,925700,119255743
15628036,5298445,684050,119255743
9423766,5298445,937101,119255743
15628036,5298440,887160,119255743
9423766,5298440,966393,119255743
15628036,5298426,898552,119255743
9423766,5298426,971838,119255743
15628036,5298430,728109,119255743
9423766,5298430,961794,119255743
15628036,5298513,774727,119255743
9423766,5298513,967137,119255743
15628036,5298547,764501,119255743
9423766,5298547,968076,119255743
15628036,5298443,599645,119255743
9423766,5298443,935506,119255743
15628036,5298445,661268,119255743
9423766,5298445,909325,119255743
15092456,5298440,855562,119256285
25361279,5298440,899450,119256285
26383230,5298440,898263,119256285
26236177,5298440,944815,119256285
30193070,5298440,978419,119256285
27657112,5298440,942151,119256285
36063454,5298440,895215,119256285
30833471,5298440,990267,119256285
10236326,5298440,956532,119256285
35160204,5298440,890977,119256285
15092456,5298426,923450,119256285
25361279,5298426,955510,119256285
26383230,5298426,848643,119256285
26236177,5298426,957214,119256285
30193070,5298426,975596,119256285
27657112,5298426,967369,119256285
36063454,5298426,970668,119256285
30833471,5298426,982320,119256285
10236326,5298426,992932,119256285
35160204,5298426,897967,119256285
34833603,5298426,864890,119256285
15092456,5298430,879398,119256285
25361279,5298430,916002,119256285
26383230,5298430,874011,119256285
26236177,5298430,845395,119256285
30193070,5298430,973010,119256285
27657112,5298430,933260,119256285
36063454,5298430,931535,119256285
30833471,5298430,872256,119256285
10236326,5298430,989712,119256285
35160204,5298430,879582,119256285
34833603,5298430,916881,119256285
15092456,5298513,779527,119256285
25361279,5298513,873257,119256285
