user_id,map_id,score,match_id
15665805,3459361,989562,112902974
18121419,3459361,994472,112902974
8880797,3459361,994184,112902974
10015908,3459361,986455,112902974
5193488,3459361,988473,112902974
13921965,3459361,975112,112902974
18867523,3763802,997456,112902974
12297375,3763802,997244,112902974
12429489,3763802,993277,112902974
10015908,3763802,998393,112902974
16487992,3763802,992218,112902974
13921965,3763802,989058,112902974
8880797,4506482,987772,112902974
15665805,4506482,988356,112902974
18121419,4506482,994416,112902974
10015908,4506482,976806,112902974
5193488,4506482,980937,112902974
13921965,4506482,925772,112902974
8880797,4506381,977157,112902974
15665805,4506381,995600,112902974
18867523,4506381,990235,112902974
10015908,4506381,988285,112902974
16487992,4506381,952766,112902974
13921965,4506381,979410,112902974
8880797,4506504,975864,112902974
18121419,4506504,985695,112902974
12429489,4506504,985560,112902974
16487992,4506504,984742,112902974
13921965,4506504,978680,112902974
14727263,4506482,987360,112903012
25588443,4506482,992822,112903012
29388371,4506482,970040,112903012
8976576,4506482,964948,112903012
13769101,4506482,977294,112903012
9423766,4506482,965699,112903012
14727263,4051057,990630,112903012
25588443,4051057,995107,112903012
29388371,4051057,988382,112903012
8976576,4051057,986574,112903012
13769101,4051057,987228,112903012
9423766,4051057,976973,112903012
14727263,3763802,996105,112903012
25588443,3763802,996910,112903012
32901596,3763802,991195,112903012
8976576,3763802,937556,112903012
13769101,3763802,999463,112903012
9423766,3763802,950073,112903012
14727263,3459361,984803,112903012
25588443,3459361,996299,112903012
29388371,3459361,985197,112903012
8976576,3459361,977916,112903012
13769101,3459361,993732,112903012
9423766,3459361,986822,112903012
14727263,4504394,934305,112903012
25588443,4504394,990435,112903012
29388371,4504394,927426,112903012
8976576,4504394,924105,112903012
13769101,4504394,976454,112903012
9423766,4504394,886805,112903012
15513303,3763802,997664,112903995
17244618,3763802,998667,112903995
21072569,3763802,999065,112903995
11585213,3763802,998926,112903995
11898245,3763802,998494,112903995
10036005,3763802,986454,112903995
15513303,4506375,990709,112903995
17244618,4506375,996804,112903995
21072569,4506375,994720,112903995
11585213,4506375,982896,112903995
11898245,4506375,995455,112903995
10036005,4506375,940408,112903995
15513303,4506435,993758,112903995
17244618,4506435,998279,112903995
21072569,4506435,997676,112903995
11585213,4506435,997179,112903995
11898245,4506435,997751,112903995
10036005,4506435,992448,112903995
15513303,3987891,984486,112903995
18338179,3987891,983227,112903995
21072569,3987891,983646,112903995
11585213,3987891,989142,112903995
11898245,3987891,990004,112903995
10036005,3987891,980875,112903995
15513303,4506504,991263,112903995
17244618,4506504,995353,112903995
21072569,4506504,991857,112903995
11585213,4506504,995026,112903995
11898245,4506504,992719,112903995
10036005,4506504,982998,112903995
17244618,3459361,989400,112903995
18338179,3459361,992552,112903995
21072569,3459361,989585,112903995
11585213,3459361,985491,112903995
11898245,3459361,985438,112903995
10036005,3459361,977197,112903995
17244618,4257393,975390,112903995
15513303,4257393,986136,112903995
21072569,4257393,943156,112903995
11585213,4257393,987353,112903995
11898245,4257393,969959,112903995
10036005,4257393,951065,112903995
17244618,4051057,991381,112903995
15513303,4051057,988956,112903995
18338179,4051057,993698,112903995
11585213,4051057,987446,112903995
11898245,4051057,981961,112903995
10036005,4051057,975669,112903995
10728432,4506381,938393,112903051
13349388,4506381,983054,112903051
12852613,4506381,981408,112903051
13047982,4506381,976845,112903051
28098890,4506381,987528,112903051
18271627,4506381,993179,112903051
12852613,4051057,987951,112903051
13349388,4051057,988011,112903051
10279743,4051057,988813,112903051
13047982,4051057,976711,112903051
28098890,4051057,987874,112903051
18271627,4051057,994833,112903051
12852613,3690915,987719,112903051
13349388,3690915,990081,112903051
10279743,3690915,987937,112903051
13047982,3690915,980869,112903051
28098890,3690915,992235,112903051
18271627,3690915,995508,112903051
12852613,3144681,959539,112903051
13349388,3144681,956706,112903051
10728432,3144681,970067,112903051
13047982,3144681,989202,112903051
28098890,3144681,990553,112903051
18271627,3144681,985847,112903051
10728432,3987891,958376,112903051
13349388,3987891,987562,112903051
12852613,3987891,948725,112903051
13047982,3987891,978732,112903051
28098890,3987891,984058,112903051
18271627,3987891,994473,112903051
10728432,4506435,994783,112903051
13349388,4506435,981151,112903051
10279743,4506435,994706,112903051
13047982,4506435,996453,112903051
28098890,4506435,994968,112903051
18271627,4506435,993771,112903051
12852613,3763802,995731,112903051
10279743,3763802,998610,112903051
10728432,3763802,995634,112903051
13047982,3763802,997964,112903051
28098890,3763802,944692,112903051
18271627,3763802,998805,112903051
12852613,4506375,966754,112903051
10279743,4506375,982396,112903051
10728432,4506375,989640,112903051
13047982,4506375,994723,112903051
28098890,4506375,992398,112903051
18271627,4506375,992520,112903051
29388371,3459361,980738,112920583
25588443,3459361,994514,112920583
14727263,3459361,984700,112920583
8880797,3459361,986151,112920583
18121419,3459361,991515,112920583
15665805,3459361,996224,112920583
34344384,3690915,982821,112920583
25588443,3690915,988769,112920583
29388371,3690915,977353,112920583
8880797,3690915,993827,112920583
18867523,3690915,994332,112920583
15665805,3690915,996246,112920583
34344384,4504394,962761,112920583
25588443,4504394,971599,112920583
29388371,4504394,945264,112920583
18867523,4504394,986475,112920583
15665805,4504394,990402,112920583
18121419,4504394,976648,112920583
14727263,4506482,954647,112920583
25588443,4506482,994111,112920583
