Player ID,Player Name,pScore,Maps Played
5610085,EtienneXC,1.292853260705101,5/9
4477497,cheewee10,1.2622088644390501,4/9
7794488,Reshiram,1.2436294310116438,9/14
13390529,-Aishiteru-,1.2005519346131184,6/9
11716111,Swarmsii,1.1239480975080085,11/20
4698728,Yeoul,1.1064481773416737,5/9
5691061,Amerom,1.0943665550267268,12/21
7616811,Toaph Daddy,1.0921759622621705,4/9
4084853,xxxxxx2800,1.0331546034806904,5/6
9920067,Banned or Unavailable,0.975494804086955,4/8
10015908,Auraah,0.9125266905735874,5/10
9530019,Lothus,0.8985442288727968,9/21
2288341,Pope Gadget,0.8671111055514085,5/9
3799946,xSnaggles,0.8597040919065273,6/9
6183047,pimoux,0.8557811481055435,5/10
11517895,LivelyPeninsula,0.8142462276901883,9/20
12028216,mashu,0.7362436829178426,5/14
5156656,Yonk_,0.6949877399788084,4/9
11488604,CrewK,0.6700336866252738,4/8
9895650,XxNewson1234xX,0.5015050263683559,3/9
12297375,Adam Yuuki,0.3728335308935125,3/9
6232458,[Crz]FolAH1217,0.13060244143505692,1/6
