Player ID,Player Name,pScore,Maps Played
10072733,myucchii,1.5473922545626269,5/5
10884561,Mafufu,1.5313303740214572,9/9
8880797,Naito Mare,1.4670295844003072,5/5
10344857,Naaaad,1.4432112804901227,6/6
12028216,mashu,1.3930043885073604,5/5
25308131,RTrigger,1.3462481263455466,14/14
903155,Transcendence,1.3051832788021274,6/6
10395139,Ricizus,1.1919968927064466,13/13
11517895,LivelyPeninsula,1.0704569865294629,6/6
11563203,osu_degenstage5,1.0215800488657143,12/13
32954144,Nyagato Yuki,0.9857424540411526,10/14
23892945,Mikufangirl,0.9775514926422085,16/16
13921965,DarkMew2,0.9667777436530856,5/5
29546640,Kirchhoff123,0.9627316769944118,13/14
29606773,Shenzouz,0.9303720846993663,16/16
8976576,-mint-,0.9241750223961747,7/7
3760209,Tosai_,0.8707663101071189,6/6
17527968,V1do-,0.847792308021476,10/14
9423766,Logan636,0.8015758882912966,5/5
15288539,Tsumikiyuzu,0.7902483826143321,8/8
11467559,robrt,0.7579100361709519,8/8
24289042,[GB]Cinelia,0.7322036566545341,5/14
10629473,cow,0.7304296621075801,7/7
14617751,yoe Lonann,0.707867161234325,4/14
10496581,CygnusOz,0.5390146054567556,9/9
15844439,tokei,0.0330816503404611,4/5
