Map Link
https://osu.ppy.sh/beatmapsets/2234791#mania/4747279
https://osu.ppy.sh/beatmapsets/2287149#mania/4879617
https://osu.ppy.sh/beatmapsets/2302062#mania/4920010
https://osu.ppy.sh/beatmapsets/2234584#mania/4849054
https://osu.ppy.sh/beatmapsets/2306282#mania/4931827
https://osu.ppy.sh/beatmapsets/2302500#mania/4921258
https://osu.ppy.sh/beatmapsets/2306581#mania/4932616
https://osu.ppy.sh/beatmapsets/1927610#mania/3980698
https://osu.ppy.sh/beatmapsets/2289421#mania/4885834
https://osu.ppy.sh/beatmapsets/2307664#mania/4935546
