Player ID,Player Name,pScore,Maps Played
11734610,Nepijin,1.399787940156322,21/22
8534840,DawnX,1.3001059286814545,12/12
15926730,PeachMarrow,1.1446252671299588,18/22
12046267,--Pavin--,1.1325792247374893,11/12
27552902,[GB]ParasolTree,1.1201035086419868,9/9
10072733,myucchii,1.1172934184446497,10/10
8581031,Poca,1.0988547026355495,7/12
17494164,ggeexx1,0.9809947500530258,13/23
13385865,Reyi,0.9754423621261691,6/12
16407268,_dev_,0.9448075211920924,5/12
13347579,LeMarcinho,0.9290805014430169,10/10
10344857,Naaaad,0.9097036758064,13/23
18309106,rezored,0.8480619407421729,6/12
6912079,Iseri,0.833691035161546,9/23
26140861,Scitra,0.7861150297935567,11/23
21102581,Namia,0.7097616510819174,5/9
11817838,Brisket Bacon,0.5658039901185973,1/9
15183087,LiangFenFan,0.5499593024580198,4/9
17115114,koshepen,0.5273472303121064,1/12
17753122,invadey,0.44580320391943395,5/22
