user_id,map_id,score,match_id
25588443,4653895,994684,114407104
10745260,4653895,990069,114407104
25588443,4653983,987374,114407104
10745260,4653983,983404,114407104
25588443,4653984,961683,114407104
10745260,4653984,979800,114407104
25588443,4654010,994599,114407104
10745260,4654010,985397,114407104
25588443,4653990,964013,114407104
10745260,4653990,971096,114407104
25588443,4653722,999403,114407104
10745260,4653722,998674,114407104
25588443,4654012,966065,114407104
10745260,4654012,986446,114407104
25588443,4294616,982793,114407104
10745260,4294616,974466,114407104
25588443,4654035,993368,114407104
10745260,4654035,986992,114407104
25588443,4654005,982300,114407104
10745260,4654005,942470,114407104
16608860,4653928,811990,114392011
31755778,4653928,984935,114392011
16608860,4654005,984564,114392011
31755778,4654005,972670,114392011
16608860,4653990,900239,114392011
31755778,4653990,936589,114392011
16608860,4294616,820017,114392011
31755778,4294616,835815,114392011
16608860,4653956,947204,114392011
31755778,4653956,944971,114392011
16608860,4294631,928401,114392011
31755778,4294631,959238,114392011
16608860,4654000,912733,114392011
31755778,4654000,974582,114392011
16608860,4294615,977897,114392011
31755778,4294615,963589,114392011
16608860,4653981,959828,114392011
31755778,4653981,965109,114392011
16608860,4654010,977576,114392011
31755778,4654010,983196,114392011
16608860,4653923,915983,114392011
31755778,4653923,947766,114392011
28571440,4654005,973141,114393716
31146692,4654005,950488,114393716
28571440,4653984,962637,114393716
31146692,4653984,978607,114393716
28571440,4653983,994642,114393716
31146692,4653983,986938,114393716
28571440,4653928,976894,114393716
31146692,4653928,994592,114393716
28571440,4653722,999784,114393716
31146692,4653722,998740,114393716
28571440,4654035,994650,114393716
31146692,4654035,998105,114393716
28571440,4653981,964602,114393716
31146692,4653981,951714,114393716
28571440,4654012,968691,114393716
31146692,4654012,992493,114393716
28571440,4294631,911684,114393716
31146692,4294631,896155,114393716
28571440,4654000,981061,114393716
31146692,4654000,942574,114393716
28571440,4294616,938097,114393716
31146692,4294616,926146,114393716
28571440,4653722,999701,114407970
31755778,4653722,998823,114407970
28571440,4294631,944451,114407970
31755778,4294631,957805,114407970
28571440,4654000,979392,114407970
31755778,4654000,957314,114407970
28571440,4653895,900321,114407970
31755778,4653895,980887,114407970
28571440,4654035,994216,114407970
31755778,4654035,983532,114407970
28571440,4294616,929117,114407970
31755778,4294616,959672,114407970
28571440,4653984,960625,114407970
31755778,4653984,957454,114407970
28571440,4654010,960159,114407970
31755778,4654010,982741,114407970
28571440,4654012,988459,114407970
31755778,4654012,964689,114407970
28571440,4653981,978095,114407970
31755778,4653981,972023,114407970
28571440,4654005,956047,114407970
31755778,4654005,981403,114407970
28571440,4653928,992448,114407970
31755778,4653928,989585,114407970
