Player ID,Player Name,pScore,Maps Played
25588443,Banned or Unavailable,1.2198470236018701,9/9
10745260,jhleetgirl,1.1385504861203322,8/8
31755778,shir0kuma,1.1340014787778927,6/6
33801604,Fuyuneel,1.1077881679114954,9/9
16608860,yoshyap,1.0777819914742859,11/11
28571440,[Crz]yomogi237,1.06727840934466,9/9
5730765,SaSiMi4649,1.0337743844736027,9/9
34344384,Nikorofanboy,0.9950664031058611,7/8
29388371,bad maniaplayer,0.9323136892199555,8/8
31146692,Na2303,0.9308532679093968,11/11
11988432,mintears,0.9169294791849746,9/9
27692500,takehsi2021,0.8864338423289743,10/10
14832777,hashimoto1129,0.8102828558079531,9/9
32901596,MSMS33,0.7618987475550555,10/10
20279580,milk369,0.4557532791090888,8/8
8895079,Ageha8239,0.39012952131113615,6/6
