Player ID,Player Name,pScore,Maps Played
14892447,JayLye,1.5869807907822695,7/7
15179858,Tonels,1.4875477891209712,17/17
32151196,[LS]Astal,1.4191108238499415,6/6
27455673,ZefliN,1.37638197054205,16/16
32954144,Nyagato Yuki,1.3647487482400644,7/7
20179559,panny,1.331788265362838,7/7
26970862,Wolfesch,1.3301795667689953,9/10
25159471,senkhyu,1.2020303071793073,15/15
11924624,--Dragon--,1.1736427231897333,4/6
16487992,ssiizz_,1.1049659785860464,13/17
13377652,Shoira,1.084918415380495,6/6
23892945,Mikufangirl,1.0620311269893914,3/7
20656485,antony88fayah,1.047968602956444,14/15
16790509,HongFanboy,1.0113393386929221,5/6
24780361,CoolDudeYes,0.9985580889260959,4/6
29627572,kloofhi,0.9636155915122612,10/16
16892459,Babil,0.946522693443458,11/17
25750653,WandrYondr,0.9338694278503772,4/6
23509758,[GS]Thanachot,0.8578515913679641,3/7
19882148,amano_hina,0.8556339332235638,4/8
30829023,Popy,0.8277631166000997,6/6
24972284,Waring0,0.815177376408725,6/16
9423766,Logan636,0.8090070016847594,10/17
15801261,Az-u,0.801731268626052,9/10
12548652,Huntsman01,0.7615386158275311,7/17
18160033,[GB]TakinaQwQ,0.7273743529049683,2/7
11609084,[ Kloc ],0.7264461451630032,4/8
14134289,shokoha,0.7206334499480486,3/7
30113994,azertyghjkbjkj,0.7093099362490641,9/17
11608591,kissnolook,0.6256524815712001,4/8
11625617,ERA medium kek,0.6092146456250201,4/7
17491817,Kanimiko,0.5946717645704378,4/7
15317574,MyAngelRobetta,0.5797018953808806,6/8
29546640,Kirchhoff123,0.5103713737977956,2/7
12008320,Reagis,0.4226891958247853,1/10
32221678,Zenkibo_Tengu,0.33888925320747504,1/10
29268726,JustAnYDudEykNw,0.2665363065570608,1/6
13104856,1Nuttelinha1,0.15256037264808503,1/8
