user_id,map_id,score,match_id
1626983,3831417,963498,104416925
18834550,3831417,975225,104416925
15772814,3831417,968157,104416925
1626983,3831124,974019,104416925
18834550,3831124,943237,104416925
15772814,3831124,988962,104416925
1626983,3831322,962250,104416925
18834550,3831322,965239,104416925
15772814,3831322,975907,104416925
1626983,3831323,966631,104416925
18834550,3831323,935562,104416925
15772814,3831323,985971,104416925
1626983,3831417,961936,104416925
18834550,3831417,971282,104416925
15772814,3831417,979750,104416925
1626983,3831124,962198,104416925
18834550,3831124,930464,104416925
15772814,3831124,986758,104416925
1626983,3831322,978178,104416925
18834550,3831322,963440,104416925
15772814,3831322,990304,104416925
1626983,3831323,932059,104416925
18834550,3831323,948131,104416925
15772814,3831323,979065,104416925
17523947,3831417,916774,104428724
17480973,3831417,986408,104428724
17523947,3831124,871244,104428724
17480973,3831124,943690,104428724
17523947,3831322,950162,104428724
17480973,3831322,960421,104428724
17523947,3831323,905811,104428724
17480973,3831323,950839,104428724
17480973,3831417,983398,104428724
17480973,3831124,958048,104428724
17480973,3831322,980013,104428724
17480973,3831323,971367,104428724
6456531,3831417,958566,104430426
13390529,3831417,990850,104430426
6456531,3831124,930983,104430426
13390529,3831124,977346,104430426
6456531,3831322,960668,104430426
13390529,3831322,993200,104430426
6456531,3831323,947322,104430426
13390529,3831323,991647,104430426
6456531,3831417,975946,104430426
6456531,3831124,928976,104430426
6456531,3831322,965395,104430426
6456531,3831323,905011,104430426
23274559,3831417,971266,104432066
23274559,3831124,965885,104432066
23274559,3831322,985422,104432066
23274559,3831323,972059,104432066
23274559,3831417,976668,104432066
23274559,3831124,973163,104432066
23274559,3831322,981848,104432066
23274559,3831323,977067,104432066
10001325,3831417,947487,104433349
16746554,3831417,951901,104433349
11863174,3831417,959797,104433349
17483369,3831417,982965,104433349
15501680,3831417,970789,104433349
16005504,3831417,945549,104433349
10001325,3831124,914977,104433349
16746554,3831124,885587,104433349
11863174,3831124,871387,104433349
17483369,3831124,947295,104433349
15501680,3831124,931001,104433349
16005504,3831124,939704,104433349
10001325,3831322,954020,104433349
16746554,3831322,962782,104433349
11863174,3831322,904747,104433349
17483369,3831322,970512,104433349
15501680,3831322,959282,104433349
16005504,3831322,945451,104433349
10001325,3831323,962851,104433349
16746554,3831323,906105,104433349
11863174,3831323,878819,104433349
17483369,3831323,959534,104433349
15501680,3831323,961827,104433349
16005504,3831323,923041,104433349
10001325,3831417,931447,104433349
16746554,3831417,957754,104433349
17483369,3831417,983907,104433349
15501680,3831417,942691,104433349
16005504,3831417,939648,104433349
10001325,3831124,639283,104433349
16746554,3831124,907887,104433349
17483369,3831124,958127,104433349
15501680,3831124,941340,104433349
16005504,3831124,930098,104433349
10001325,3831322,967492,104433349
16746554,3831322,933668,104433349
17483369,3831322,980074,104433349
15501680,3831322,965770,104433349
16005504,3831322,960064,104433349
10001325,3831323,975730,104433349
16746554,3831323,913435,104433349
17483369,3831323,951768,104433349
15501680,3831323,953685,104433349
16005504,3831323,935521,104433349
19030562,3831417,923946,104434749
14892447,3831417,977675,104434749
10333739,3831417,974883,104434749
19030562,3831124,838560,104434749
14892447,3831124,953640,104434749
10333739,3831124,967379,104434749
19030562,3831322,887559,104434749
14892447,3831322,982502,104434749
10333739,3831322,986485,104434749
19030562,3831323,847151,104434749
14892447,3831323,961077,104434749
10333739,3831323,976240,104434749
19030562,3831417,924970,104434749
14892447,3831417,981683,104434749
10333739,3831417,984808,104434749
19030562,3831124,825526,104434749
14892447,3831124,947443,104434749
10333739,3831124,974435,104434749
19030562,3831322,897278,104434749
14892447,3831322,982245,104434749
10333739,3831322,986134,104434749
19030562,3831323,871389,104434749
14892447,3831323,950172,104434749
10333739,3831323,988745,104434749
15543726,3831417,987890,104436704
16870002,3831417,988784,104436704
10745260,3831417,983707,104436704
11799103,3831417,700549,104436704
8677684,3831417,994335,104436704
24122055,3831417,871537,104436704
15543726,3831124,976054,104436704
16870002,3831124,985167,104436704
10745260,3831124,977999,104436704
11799103,3831124,980325,104436704
8677684,3831124,993129,104436704
24122055,3831124,673184,104436704
15543726,3831322,985350,104436704
16870002,3831322,990819,104436704
10745260,3831322,979527,104436704
11799103,3831322,983818,104436704
8677684,3831322,992750,104436704
24122055,3831322,757847,104436704
15543726,3831323,977270,104436704
16870002,3831323,985202,104436704
10745260,3831323,986742,104436704
11799103,3831323,991594,104436704
8677684,3831323,990171,104436704
24122055,3831323,543573,104436704
8677684,3831417,992917,104436704
16870002,3831417,530598,104436704
10745260,3831417,903111,104436704
11799103,3831417,975648,104436704
24122055,3831417,815272,104436704
15543726,3831417,987739,104436704
