Player ID,Player Name,pScore,Maps Played
11517895,LivelyPeninsula,2.708653156810064,8/4
17699745,_Kiruru,2.705419242303408,8/4
18271627,grillroasted,2.464486377006174,8/4
8677684,Onta_Bekasi,2.39587181233918,8/4
12046267,--Pavin--,2.3359740435527705,8/4
15314355,UmmmMrMoo,2.3020174646156617,8/4
4084853,xxxxxx2800,2.185581287122726,8/4
10015908,Auraah,2.1713008360263486,8/4
16505281,Buschan,2.1506323719421476,8/4
12657177,ASharpp,2.1092218329265644,8/4
12489832,spanner dude,2.1040855881700864,8/4
16100800,ICECAKE,2.102848006204666,8/4
10329095,VanillaLatte,1.9419850927612154,7/4
6117525,ruka,1.8894531301628283,7/4
16870002,sukidayo-,1.8826658548040645,8/4
12452131,gaesol,1.8627471412679533,4/4
23643731,Dyei,1.8574364940277268,8/4
23091978,Maykee kee,1.834484170265199,8/4
15772814,Unitori-,1.8300280994592764,8/4
13349388,Achino,1.8213051808011451,8/4
13390529,-Aishiteru-,1.8172332127006066,4/4
6699923,Sunyata,1.8073586401913528,8/4
16468962,ERA Sunny,1.7836501582257593,8/4
7751516,zero2snow,1.693433112128794,7/4
12239110,Eon Musk,1.6556393511103558,8/4
10333739,[Crz]sunnyxxy,1.6328995581702357,8/4
15716021,syaro-,1.6208534300250093,8/4
8976576,-mint-,1.615523274068784,8/4
13377652,Shoira,1.614546900029336,8/4
7727987,Neokje,1.6052470099938527,4/4
11799103,yoppy-yugen,1.5388976662113025,7/4
15543726,nanonbandusty,1.5259280352805118,8/4
8782656,[GS]Einar,1.5194024291266544,7/4
13921965,DarkMew2,1.473894128930584,8/4
20360332,bambi fnf,1.4660730391587022,8/4
9552883,Alen-,1.4513347865060617,8/4
23274559,iid3rp,1.42539655639782,8/4
3181281,Zergh,1.3723834805083897,8/4
7745408,StyGix,1.366438494150924,8/4
169992,Halogen-,1.339246505698082,4/4
5066305,ImperialTrinity,1.3312958542931994,8/4
12093536,[GS]linc,1.329559625486836,8/4
3807675,Kiraz,1.302030048353141,8/4
12297375,Adam Yuuki,1.2918765432412065,8/4
10745260,jhleetgirl,1.2682329698019037,7/4
17480973,ERA Frossno,1.2301261482585348,8/4
10945523,samuelhklumpers,1.1716841619339329,8/4
16892459,Babil,1.1703392177081697,7/4
17483369,souffle_03,1.1370897947349357,8/4
11625617,ERA medium kek,1.125248032352598,8/4
14892447,JayLye,1.1246963281348938,8/4
6761832,Namirin-chan,1.045830043887974,8/4
1626983,Cryolien,1.0373470720980351,8/4
3760209,Tosai_,1.0014691451918758,8/4
12143152,XronialXero,0.987397707500481,8/4
13431947,Jerem[Monkey],0.9757608369634401,8/4
1340272,Hlimak,0.9099980930717251,8/4
18144664,Nimacos,0.878219161607868,8/4
19107638,DiamondGenius75,0.8580617407727209,8/4
12079742,terror67890,0.8425309254711244,8/4
15255368,- Sky -,0.8346868116815881,8/4
15513303,Znow,0.7780229117989098,8/4
18834550,RhymesWithMash,0.755273829679292,8/4
15501680,Mi0117,0.7533078549572106,8/4
9630674,Freek,0.7485423320914868,8/4
6456531,Nozomi Sakurai,0.7103847623601951,8/4
18042811,nanihoang,0.6994976762799441,8/4
15440118,ERA Leo,0.6818850629755161,8/4
18248094,Dokors,0.6624014009136578,6/4
10001325,Krokodil,0.6513354108541803,8/4
6291395,[Ping],0.610850548115806,8/4
11898245,riftoyu Wife,0.595195379380746,8/4
15798093,KinderJoy-,0.5686480372420705,8/4
14581544,Pdog4ni,0.5320583645058903,8/4
12429489,Fubusan,0.5241326897540038,8/4
16005504,RantabFanboy,0.4958115438011693,8/4
11554942,Kracohc,0.4341577815056811,8/4
14495182,syo73,0.430398107008424,8/4
16746554,DeenBoi,0.3918639243466609,8/4
8410575,Proxae,0.38003767719538034,5/4
7420894,Mr_adamello,0.35003716052588196,8/4
21622469,Mama Junko,0.3234838837458263,8/4
12917829,Sirbeyy,0.3090517083975307,7/4
16247587,sardines,0.30704089260299033,4/4
3187959,Sparky,0.2753084863736744,8/4
17050835,[MBR] VTSeele,0.26994141756627754,8/4
15270411,[LS]Mari,0.2643037323235509,8/4
11539225,ERA Urrk,0.23473819433655965,8/4
17523947,Sydosys,0.2122481502347701,4/4
11863174,Frostleaf,0.1899141255789851,4/4
16801743,yakik,0.18747511871263897,8/4
16918057,Valym,0.13077840702767257,8/4
1576095,Sinaeb,0.10833574271708815,8/4
19030562,RyanWong1216,0.08952169898684018,8/4
23707078,TheRaiderr,0.0895097894366476,8/4
24649329,Mahiru-No-Yo,0.08815948234255588,8/4
15143673,Banned or Unavailable,0.06306855940627688,8/4
15999854,slowaf,0.03398382605613755,8/4
19157857,kungto,0.023792305855055654,6/4
19626270,minhhuyosuer,0.020809777931607973,8/4
10840899,Asefis,0.019286092386543892,8/4
24122055,[GE] Arthur,0.0059716933900840425,7/4
14390680,anatharax,0.0033134278618563596,8/4
20020441,cyger,0.00023006372108560924,5/4
